id,dest_year,income,income_id,age,age_id,type,type_id,returns,exempt,agi
1039,2016,'$25000 under $50000',3,'55 under 65',5,'same-state',4,430,698,15605
1040,2016,'$50000 under $75000',4,'55 under 65',5,'same-state',4,229,399,14129
1041,2016,'$75000 under $100000',5,'55 under 65',5,'same-state',4,163,322,14064
1042,2016,'$100000 under $200000',6,'55 under 65',5,'same-state',4,189,396,25432
1043,2016,'$200000 or more',7,'55 under 65',5,'same-state',4,74,152,35276
1044,2016,'$1 under $10000',1,'65 and over',6,'same-state',4,251,340,1270
1045,2016,'$10000 under $25000',2,'65 and over',6,'same-state',4,348,498,5912
1046,2016,'$25000 under $50000',3,'65 and over',6,'same-state',4,301,469,10807
1047,2016,'$50000 under $75000',4,'65 and over',6,'same-state',4,211,334,12876
1048,2016,'$75000 under $100000',5,'65 and over',6,'same-state',4,128,227,11145
1049,2016,'$100000 under $200000',6,'65 and over',6,'same-state',4,139,268,18419
1050,2016,'$200000 or more',7,'65 and over',6,'same-state',4,54,98,31687
1051,2017,'$1 under $10000',1,'under 26',1,'total',0,8665,11251,55346
1052,2017,'$10000 under $25000',2,'under 26',1,'total',0,29337,39995,516378
1053,2017,'$25000 under $50000',3,'under 26',1,'total',0,19943,32864,672951
1054,2017,'$50000 under $75000',4,'under 26',1,'total',0,3455,7003,205323
1055,2017,'$75000 under $100000',5,'under 26',1,'total',0,679,1412,57554
1056,2017,'$100000 under $200000',6,'under 26',1,'total',0,228,477,28952
1057,2017,'$200000 or more',7,'under 26',1,'total',0,16,31,8644
1058,2017,'$1 under $10000',1,'26 under 35',2,'total',0,7733,13353,46652
1059,2017,'$10000 under $25000',2,'26 under 35',2,'total',0,26470,52540,479156
1060,2017,'$25000 under $50000',3,'26 under 35',2,'total',0,40748,98071,1468590
1061,2017,'$50000 under $75000',4,'26 under 35',2,'total',0,18879,56939,1152638
1062,2017,'$75000 under $100000',5,'26 under 35',2,'total',0,8697,27855,745456
1063,2017,'$100000 under $200000',6,'26 under 35',2,'total',0,5930,19368,750167
1064,2017,'$200000 or more',7,'26 under 35',2,'total',0,676,2287,255962
1065,2017,'$1 under $10000',1,'35 under 45',3,'total',0,4428,9207,26048
1066,2017,'$10000 under $25000',2,'35 under 45',3,'total',0,15904,40320,289035
1067,2017,'$25000 under $50000',3,'35 under 45',3,'total',0,31735,95464,1169939
1068,2017,'$50000 under $75000',4,'35 under 45',3,'total',0,21378,78040,1319505
1069,2017,'$75000 under $100000',5,'35 under 45',3,'total',0,14379,57215,1243805
1070,2017,'$100000 under $200000',6,'35 under 45',3,'total',0,16529,67580,2162621
1071,2017,'$200000 or more',7,'35 under 45',3,'total',0,3949,17415,1573900
1072,2017,'$1 under $10000',1,'45 under 55',4,'total',0,4148,6847,23556
1073,2017,'$10000 under $25000',2,'45 under 55',4,'total',0,13311,26537,240691
1074,2017,'$25000 under $50000',3,'45 under 55',4,'total',0,25620,59147,945287
1075,2017,'$50000 under $75000',4,'45 under 55',4,'total',0,18514,50057,1144246
1076,2017,'$75000 under $100000',5,'45 under 55',4,'total',0,13389,40176,1162484
1077,2017,'$100000 under $200000',6,'45 under 55',4,'total',0,19060,62874,2552394
1078,2017,'$200000 or more',7,'45 under 55',4,'total',0,5752,20255,2715205
1079,2017,'$1 under $10000',1,'55 under 65',5,'total',0,6390,9017,32943
1080,2017,'$10000 under $25000',2,'55 under 65',5,'total',0,15069,24036,268078
1081,2017,'$25000 under $50000',3,'55 under 65',5,'total',0,25384,44508,940353
1082,2017,'$50000 under $75000',4,'55 under 65',5,'total',0,19609,38882,1212014
1083,2017,'$75000 under $100000',5,'55 under 65',5,'total',0,13665,28898,1184144
1084,2017,'$100000 under $200000',6,'55 under 65',5,'total',0,17789,40098,2375242
1085,2017,'$200000 or more',7,'55 under 65',5,'total',0,5640,13080,2947695
1086,2017,'$1 under $10000',1,'65 and over',6,'total',0,15860,22711,80890
1087,2017,'$10000 under $25000',2,'65 and over',6,'total',0,26413,39695,448480
1088,2017,'$25000 under $50000',3,'65 and over',6,'total',0,26692,43719,972648
1089,2017,'$50000 under $75000',4,'65 and over',6,'total',0,19233,32630,1189378
1090,2017,'$75000 under $100000',5,'65 and over',6,'total',0,13254,24618,1148443
1091,2017,'$100000 under $200000',6,'65 and over',6,'total',0,15245,29400,2010046
1092,2017,'$200000 or more',7,'65 and over',6,'total',0,4390,8446,2503098
1093,2017,'$1 under $10000',1,'under 26',1,'non-migrant',1,6618,8607,42304
1094,2017,'$10000 under $25000',2,'under 26',1,'non-migrant',1,23401,31782,412860
1095,2017,'$25000 under $50000',3,'under 26',1,'non-migrant',1,15883,26143,535461
1096,2017,'$50000 under $75000',4,'under 26',1,'non-migrant',1,2730,5585,162645
1097,2017,'$75000 under $100000',5,'under 26',1,'non-migrant',1,543,1146,45988
1098,2017,'$100000 under $200000',6,'under 26',1,'non-migrant',1,175,371,21066
1099,2017,'$200000 or more',7,'under 26',1,'non-migrant',1,16,31,8644
1100,2017,'$1 under $10000',1,'26 under 35',2,'non-migrant',1,6037,10330,36481
1101,2017,'$10000 under $25000',2,'26 under 35',2,'non-migrant',1,21643,43096,392697
1102,2017,'$25000 under $50000',3,'26 under 35',2,'non-migrant',1,34007,82519,1224984
1103,2017,'$50000 under $75000',4,'26 under 35',2,'non-migrant',1,15740,48062,961645
1104,2017,'$75000 under $100000',5,'26 under 35',2,'non-migrant',1,7284,23646,624524
1105,2017,'$100000 under $200000',6,'26 under 35',2,'non-migrant',1,4780,15760,602187
1106,2017,'$200000 or more',7,'26 under 35',2,'non-migrant',1,569,1947,212900
1107,2017,'$1 under $10000',1,'35 under 45',3,'non-migrant',1,3727,7645,21864
1108,2017,'$10000 under $25000',2,'35 under 45',3,'non-migrant',1,13893,35218,253310
1109,2017,'$25000 under $50000',3,'35 under 45',3,'non-migrant',1,28600,86528,1054315
1110,2017,'$50000 under $75000',4,'35 under 45',3,'non-migrant',1,19224,70561,1187156
1111,2017,'$75000 under $100000',5,'35 under 45',3,'non-migrant',1,12970,51902,1121741
1112,2017,'$100000 under $200000',6,'35 under 45',3,'non-migrant',1,14693,60207,1919378
1113,2017,'$200000 or more',7,'35 under 45',3,'non-migrant',1,3527,15723,1426515
1114,2017,'$1 under $10000',1,'45 under 55',4,'non-migrant',1,3632,5996,20605
1115,2017,'$10000 under $25000',2,'45 under 55',4,'non-migrant',1,12021,24148,217946
1116,2017,'$25000 under $50000',3,'45 under 55',4,'non-migrant',1,23617,54985,871990
1117,2017,'$50000 under $75000',4,'45 under 55',4,'non-migrant',1,17229,46936,1064715
1118,2017,'$75000 under $100000',5,'45 under 55',4,'non-migrant',1,12412,37529,1077545
1119,2017,'$100000 under $200000',6,'45 under 55',4,'non-migrant',1,17547,58396,2346913
1120,2017,'$200000 or more',7,'45 under 55',4,'non-migrant',1,5252,18593,2523380
1121,2017,'$1 under $10000',1,'55 under 65',5,'non-migrant',1,5846,8287,30118
1122,2017,'$10000 under $25000',2,'55 under 65',5,'non-migrant',1,13957,22378,248485
1123,2017,'$25000 under $50000',3,'55 under 65',5,'non-migrant',1,23783,41887,881191
1124,2017,'$50000 under $75000',4,'55 under 65',5,'non-migrant',1,18357,36689,1134466
1125,2017,'$75000 under $100000',5,'55 under 65',5,'non-migrant',1,12707,27024,1100924
1126,2017,'$100000 under $200000',6,'55 under 65',5,'non-migrant',1,16160,36632,2152593
1127,2017,'$200000 or more',7,'55 under 65',5,'non-migrant',1,5043,11747,2689391
1128,2017,'$1 under $10000',1,'65 and over',6,'non-migrant',1,14835,21345,75713
1129,2017,'$10000 under $25000',2,'65 and over',6,'non-migrant',1,24718,37299,419910
1130,2017,'$25000 under $50000',3,'65 and over',6,'non-migrant',1,24928,41068,908482
1131,2017,'$50000 under $75000',4,'65 and over',6,'non-migrant',1,17987,30674,1111989
1132,2017,'$75000 under $100000',5,'65 and over',6,'non-migrant',1,12318,22954,1067059
1133,2017,'$100000 under $200000',6,'65 and over',6,'non-migrant',1,13967,26996,1839144
1134,2017,'$200000 or more',7,'65 and over',6,'non-migrant',1,3988,7697,2328534
1135,2017,'$1 under $10000',1,'under 26',1,'outflow',2,1077,1428,6825
1136,2017,'$10000 under $25000',2,'under 26',1,'outflow',2,3009,4268,52305
1137,2017,'$25000 under $50000',3,'under 26',1,'outflow',2,1730,2813,58118
1138,2017,'$50000 under $75000',4,'under 26',1,'outflow',2,298,553,17548
1139,2017,'$75000 under $100000',5,'under 26',1,'outflow',2,68,115,5752
1140,2017,'$100000 under $200000',6,'under 26',1,'outflow',2,25,41,3329
1141,2017,'$200000 or more',7,'under 26',1,'outflow',2,0,0,0
1142,2017,'$1 under $10000',1,'26 under 35',2,'outflow',2,829,1455,4985
1143,2017,'$10000 under $25000',2,'26 under 35',2,'outflow',2,2403,4698,42645
1144,2017,'$25000 under $50000',3,'26 under 35',2,'outflow',2,2972,6518,106367
1145,2017,'$50000 under $75000',4,'26 under 35',2,'outflow',2,1387,3642,84233
1146,2017,'$75000 under $100000',5,'26 under 35',2,'outflow',2,531,1513,45644
1147,2017,'$100000 under $200000',6,'26 under 35',2,'outflow',2,379,1091,47737
1148,2017,'$200000 or more',7,'26 under 35',2,'outflow',2,48,139,14207
1149,2017,'$1 under $10000',1,'35 under 45',3,'outflow',2,294,611,1723
1150,2017,'$10000 under $25000',2,'35 under 45',3,'outflow',2,932,2238,16441
1151,2017,'$25000 under $50000',3,'35 under 45',3,'outflow',2,1236,3456,45349
1152,2017,'$50000 under $75000',4,'35 under 45',3,'outflow',2,812,2742,49649
1153,2017,'$75000 under $100000',5,'35 under 45',3,'outflow',2,506,1812,43810
1154,2017,'$100000 under $200000',6,'35 under 45',3,'outflow',2,649,2471,85432
1155,2017,'$200000 or more',7,'35 under 45',3,'outflow',2,166,641,57674
1156,2017,'$1 under $10000',1,'45 under 55',4,'outflow',2,216,333,1283
1157,2017,'$10000 under $25000',2,'45 under 55',4,'outflow',2,555,995,9824
1158,2017,'$25000 under $50000',3,'45 under 55',4,'outflow',2,714,1506,25816
1159,2017,'$50000 under $75000',4,'45 under 55',4,'outflow',2,529,1248,32480
1160,2017,'$75000 under $100000',5,'45 under 55',4,'outflow',2,320,916,27837
1161,2017,'$100000 under $200000',6,'45 under 55',4,'outflow',2,494,1522,66542
1162,2017,'$200000 or more',7,'45 under 55',4,'outflow',2,172,606,74809
1163,2017,'$1 under $10000',1,'55 under 65',5,'outflow',2,262,338,1446
1164,2017,'$10000 under $25000',2,'55 under 65',5,'outflow',2,547,793,9496
1165,2017,'$25000 under $50000',3,'55 under 65',5,'outflow',2,636,1008,23219
1166,2017,'$50000 under $75000',4,'55 under 65',5,'outflow',2,426,752,26410
1167,2017,'$75000 under $100000',5,'55 under 65',5,'outflow',2,295,552,25512
1168,2017,'$100000 under $200000',6,'55 under 65',5,'outflow',2,434,923,59742
1169,2017,'$200000 or more',7,'55 under 65',5,'outflow',2,156,365,59940
1170,2017,'$1 under $10000',1,'65 and over',6,'outflow',2,514,677,2486
1171,2017,'$10000 under $25000',2,'65 and over',6,'outflow',2,807,1106,13835
1172,2017,'$25000 under $50000',3,'65 and over',6,'outflow',2,704,1054,25661
1173,2017,'$50000 under $75000',4,'65 and over',6,'outflow',2,470,725,28949
1174,2017,'$75000 under $100000',5,'65 and over',6,'outflow',2,294,517,25342
1175,2017,'$100000 under $200000',6,'65 and over',6,'outflow',2,378,702,50157
1176,2017,'$200000 or more',7,'65 and over',6,'outflow',2,118,209,44481
1177,2017,'$1 under $10000',1,'under 26',1,'inflow',3,1101,1397,6993
1178,2017,'$10000 under $25000',2,'under 26',1,'inflow',3,2944,3998,51242
1179,2017,'$25000 under $50000',3,'under 26',1,'inflow',3,2060,3306,70089
1180,2017,'$50000 under $75000',4,'under 26',1,'inflow',3,409,741,24111
1181,2017,'$75000 under $100000',5,'under 26',1,'inflow',3,84,150,7101
1182,2017,'$100000 under $200000',6,'under 26',1,'inflow',3,42,83,6621
1183,2017,'$200000 or more',7,'under 26',1,'inflow',3,0,0,0
1184,2017,'$1 under $10000',1,'26 under 35',2,'inflow',3,985,1700,5853
1185,2017,'$10000 under $25000',2,'26 under 35',2,'inflow',3,2712,5154,48710
1186,2017,'$25000 under $50000',3,'26 under 35',2,'inflow',3,3706,8189,134734
1187,2017,'$50000 under $75000',4,'26 under 35',2,'inflow',3,1955,5279,119104
1188,2017,'$75000 under $100000',5,'26 under 35',2,'inflow',3,963,2805,82862
1189,2017,'$100000 under $200000',6,'26 under 35',2,'inflow',3,898,2737,116580
1190,2017,'$200000 or more',7,'26 under 35',2,'inflow',3,90,276,38375
1191,2017,'$1 under $10000',1,'35 under 45',3,'inflow',3,392,841,2334
1192,2017,'$10000 under $25000',2,'35 under 45',3,'inflow',3,1079,2766,19053
1193,2017,'$25000 under $50000',3,'35 under 45',3,'inflow',3,1649,4712,61367
1194,2017,'$50000 under $75000',4,'35 under 45',3,'inflow',3,1323,4475,81326
1195,2017,'$75000 under $100000',5,'35 under 45',3,'inflow',3,904,3356,78519
1196,2017,'$100000 under $200000',6,'35 under 45',3,'inflow',3,1386,5501,184897
1197,2017,'$200000 or more',7,'35 under 45',3,'inflow',3,351,1381,117982
1198,2017,'$1 under $10000',1,'45 under 55',4,'inflow',3,302,525,1770
1199,2017,'$10000 under $25000',2,'45 under 55',4,'inflow',3,740,1345,12870
1200,2017,'$25000 under $50000',3,'45 under 55',4,'inflow',3,1115,2351,41074
1201,2017,'$50000 under $75000',4,'45 under 55',4,'inflow',3,767,1822,47482
1202,2017,'$75000 under $100000',5,'45 under 55',4,'inflow',3,638,1686,55661
1203,2017,'$100000 under $200000',6,'45 under 55',4,'inflow',3,1124,3355,154569
1204,2017,'$200000 or more',7,'45 under 55',4,'inflow',3,425,1396,161744
1205,2017,'$1 under $10000',1,'55 under 65',5,'inflow',3,314,426,1659
1206,2017,'$10000 under $25000',2,'55 under 65',5,'inflow',3,687,1040,12145
1207,2017,'$25000 under $50000',3,'55 under 65',5,'inflow',3,1021,1654,37811
1208,2017,'$50000 under $75000',4,'55 under 65',5,'inflow',3,830,1434,51687
1209,2017,'$75000 under $100000',5,'55 under 65',5,'inflow',3,682,1326,59296
1210,2017,'$100000 under $200000',6,'55 under 65',5,'inflow',3,1298,2771,178166
1211,2017,'$200000 or more',7,'55 under 65',5,'inflow',3,515,1163,214267
1212,2017,'$1 under $10000',1,'65 and over',6,'inflow',3,676,899,3385
1213,2017,'$10000 under $25000',2,'65 and over',6,'inflow',3,1128,1585,19116
1214,2017,'$25000 under $50000',3,'65 and over',6,'inflow',3,1228,1831,44845
1215,2017,'$50000 under $75000',4,'65 and over',6,'inflow',3,920,1430,57080
1216,2017,'$75000 under $100000',5,'65 and over',6,'inflow',3,712,1261,61875
1217,2017,'$100000 under $200000',6,'65 and over',6,'inflow',3,1038,1948,139542
1218,2017,'$200000 or more',7,'65 and over',6,'inflow',3,337,631,149842
1219,2017,'$1 under $10000',1,'under 26',1,'same-state',4,946,1247,6048
1220,2017,'$10000 under $25000',2,'under 26',1,'same-state',4,2992,4215,52274
1221,2017,'$25000 under $50000',3,'under 26',1,'same-state',4,2000,3415,67400
1222,2017,'$50000 under $75000',4,'under 26',1,'same-state',4,316,677,18566
1223,2017,'$75000 under $100000',5,'under 26',1,'same-state',4,52,116,4464
1224,2017,'$100000 under $200000',6,'under 26',1,'same-state',4,11,23,1264
1225,2017,'$200000 or more',7,'under 26',1,'same-state',4,0,0,0
1226,2017,'$1 under $10000',1,'26 under 35',2,'same-state',4,711,1323,4317
1227,2017,'$10000 under $25000',2,'26 under 35',2,'same-state',4,2115,4290,37749
1228,2017,'$25000 under $50000',3,'26 under 35',2,'same-state',4,3035,7363,108871
1229,2017,'$50000 under $75000',4,'26 under 35',2,'same-state',4,1184,3598,71888
1230,2017,'$75000 under $100000',5,'26 under 35',2,'same-state',4,450,1404,38070
1231,2017,'$100000 under $200000',6,'26 under 35',2,'same-state',4,252,871,31399
1232,2017,'$200000 or more',7,'26 under 35',2,'same-state',4,17,64,4685
1233,2017,'$1 under $10000',1,'35 under 45',3,'same-state',4,309,721,1849
1234,2017,'$10000 under $25000',2,'35 under 45',3,'same-state',4,932,2336,16671
1235,2017,'$25000 under $50000',3,'35 under 45',3,'same-state',4,1486,4224,54256
1236,2017,'$50000 under $75000',4,'35 under 45',3,'same-state',4,831,3004,51021
1237,2017,'$75000 under $100000',5,'35 under 45',3,'same-state',4,505,1957,43544
1238,2017,'$100000 under $200000',6,'35 under 45',3,'same-state',4,450,1872,58344
1239,2017,'$200000 or more',7,'35 under 45',3,'same-state',4,71,311,29401
1240,2017,'$1 under $10000',1,'45 under 55',4,'same-state',4,214,326,1181
1241,2017,'$10000 under $25000',2,'45 under 55',4,'same-state',4,550,1044,9875
1242,2017,'$25000 under $50000',3,'45 under 55',4,'same-state',4,888,1811,32222
1243,2017,'$50000 under $75000',4,'45 under 55',4,'same-state',4,518,1299,32048
1244,2017,'$75000 under $100000',5,'45 under 55',4,'same-state',4,339,961,29277
1245,2017,'$100000 under $200000',6,'45 under 55',4,'same-state',4,389,1123,50911
1246,2017,'$200000 or more',7,'45 under 55',4,'same-state',4,75,266,30080
1247,2017,'$1 under $10000',1,'55 under 65',5,'same-state',4,230,304,1164
1248,2017,'$10000 under $25000',2,'55 under 65',5,'same-state',4,425,618,7446
1249,2017,'$25000 under $50000',3,'55 under 65',5,'same-state',4,580,967,21351
1250,2017,'$50000 under $75000',4,'55 under 65',5,'same-state',4,422,759,25861
1251,2017,'$75000 under $100000',5,'55 under 65',5,'same-state',4,276,548,23922
1252,2017,'$100000 under $200000',6,'55 under 65',5,'same-state',4,331,695,44483
1253,2017,'$200000 or more',7,'55 under 65',5,'same-state',4,82,170,44035
1254,2017,'$1 under $10000',1,'65 and over',6,'same-state',4,349,467,1791
1255,2017,'$10000 under $25000',2,'65 and over',6,'same-state',4,567,811,9453
1256,2017,'$25000 under $50000',3,'65 and over',6,'same-state',4,536,820,19320
1257,2017,'$50000 under $75000',4,'65 and over',6,'same-state',4,326,526,20308
1258,2017,'$75000 under $100000',5,'65 and over',6,'same-state',4,224,403,19508
1259,2017,'$100000 under $200000',6,'65 and over',6,'same-state',4,240,456,31359
1260,2017,'$200000 or more',7,'65 and over',6,'same-state',4,65,118,24721
1261,2018,'$1 under $10000',1,'under 26',1,'total',0,8291,10588,52412
1262,2018,'$10000 under $25000',2,'under 26',1,'total',0,29224,39237,517114
1263,2018,'$25000 under $50000',3,'under 26',1,'total',0,21519,33962,728544
1264,2018,'$50000 under $75000',4,'under 26',1,'total',0,4045,8152,241086
1265,2018,'$75000 under $100000',5,'under 26',1,'total',0,925,1912,78128
1266,2018,'$100000 under $200000',6,'under 26',1,'total',0,295,617,38343
1267,2018,'$200000 or more',7,'under 26',1,'total',0,20,35,6862
1268,2018,'$1 under $10000',1,'26 under 35',2,'total',0,7248,12410,43040
1269,2018,'$10000 under $25000',2,'26 under 35',2,'total',0,25500,49610,462162
1270,2018,'$25000 under $50000',3,'26 under 35',2,'total',0,41649,95794,1505714
1271,2018,'$50000 under $75000',4,'26 under 35',2,'total',0,19980,58783,1220154
1272,2018,'$75000 under $100000',5,'26 under 35',2,'total',0,9530,30154,817967
1273,2018,'$100000 under $200000',6,'26 under 35',2,'total',0,7023,22290,889037
1274,2018,'$200000 or more',7,'26 under 35',2,'total',0,861,2840,323246
1275,2018,'$1 under $10000',1,'35 under 45',3,'total',0,4302,8799,25368
1276,2018,'$10000 under $25000',2,'35 under 45',3,'total',0,15293,38427,278091
1277,2018,'$25000 under $50000',3,'35 under 45',3,'total',0,31568,93077,1170460
1278,2018,'$50000 under $75000',4,'35 under 45',3,'total',0,22132,79613,1366682
1279,2018,'$75000 under $100000',5,'35 under 45',3,'total',0,15124,59616,1309255
1280,2018,'$100000 under $200000',6,'35 under 45',3,'total',0,18370,74919,2419454
1281,2018,'$200000 or more',7,'35 under 45',3,'total',0,4652,20275,1872127
1282,2018,'$1 under $10000',1,'45 under 55',4,'total',0,3851,6372,21487
1283,2018,'$10000 under $25000',2,'45 under 55',4,'total',0,12317,24341,223251
1284,2018,'$25000 under $50000',3,'45 under 55',4,'total',0,24707,56171,912693
1285,2018,'$50000 under $75000',4,'45 under 55',4,'total',0,18328,49265,1133511
1286,2018,'$75000 under $100000',5,'45 under 55',4,'total',0,13384,39736,1161909
1287,2018,'$100000 under $200000',6,'45 under 55',4,'total',0,20133,66187,2715561
1288,2018,'$200000 or more',7,'45 under 55',4,'total',0,6775,23777,2950755
1289,2018,'$1 under $10000',1,'55 under 65',5,'total',0,6037,8605,31076
1290,2018,'$10000 under $25000',2,'55 under 65',5,'total',0,14672,22927,260896
1291,2018,'$25000 under $50000',3,'55 under 65',5,'total',0,25373,43728,940830
1292,2018,'$50000 under $75000',4,'55 under 65',5,'total',0,19881,38959,1229698
1293,2018,'$75000 under $100000',5,'55 under 65',5,'total',0,13955,29411,1210209
1294,2018,'$100000 under $200000',6,'55 under 65',5,'total',0,19252,43287,2579954
1295,2018,'$200000 or more',7,'55 under 65',5,'total',0,6686,15419,3218444
1296,2018,'$1 under $10000',1,'65 and over',6,'total',0,15659,22433,79719
1297,2018,'$10000 under $25000',2,'65 and over',6,'total',0,26525,39509,450994
1298,2018,'$25000 under $50000',3,'65 and over',6,'total',0,27618,44976,1009267
1299,2018,'$50000 under $75000',4,'65 and over',6,'total',0,20425,34438,1263232
1300,2018,'$75000 under $100000',5,'65 and over',6,'total',0,14547,26695,1260486
1301,2018,'$100000 under $200000',6,'65 and over',6,'total',0,17624,33597,2337519
1302,2018,'$200000 or more',7,'65 and over',6,'total',0,5485,10446,3085372
1303,2018,'$1 under $10000',1,'under 26',1,'non-migrant',1,6545,8337,41394
1304,2018,'$10000 under $25000',2,'under 26',1,'non-migrant',1,23968,32159,424675
1305,2018,'$25000 under $50000',3,'under 26',1,'non-migrant',1,17805,28103,602744
1306,2018,'$50000 under $75000',4,'under 26',1,'non-migrant',1,3346,6795,199475
1307,2018,'$75000 under $100000',5,'under 26',1,'non-migrant',1,770,1605,64938
1308,2018,'$100000 under $200000',6,'under 26',1,'non-migrant',1,237,509,28521
1309,2018,'$200000 or more',7,'under 26',1,'non-migrant',1,20,35,6862
1310,2018,'$1 under $10000',1,'26 under 35',2,'non-migrant',1,5937,10157,35353
1311,2018,'$10000 under $25000',2,'26 under 35',2,'non-migrant',1,21708,42504,394432
1312,2018,'$25000 under $50000',3,'26 under 35',2,'non-migrant',1,36242,84371,1310830
1313,2018,'$50000 under $75000',4,'26 under 35',2,'non-migrant',1,17458,52040,1065796
1314,2018,'$75000 under $100000',5,'26 under 35',2,'non-migrant',1,8413,26810,722092
1315,2018,'$100000 under $200000',6,'26 under 35',2,'non-migrant',1,6067,19461,766901
1316,2018,'$200000 or more',7,'26 under 35',2,'non-migrant',1,728,2432,274125
1317,2018,'$1 under $10000',1,'35 under 45',3,'non-migrant',1,3744,7681,22018
1318,2018,'$10000 under $25000',2,'35 under 45',3,'non-migrant',1,13856,34856,252537
1319,2018,'$25000 under $50000',3,'35 under 45',3,'non-migrant',1,29133,86301,1080861
1320,2018,'$50000 under $75000',4,'35 under 45',3,'non-migrant',1,20496,74057,1265788
1321,2018,'$75000 under $100000',5,'35 under 45',3,'non-migrant',1,14069,55767,1217909
1322,2018,'$100000 under $200000',6,'35 under 45',3,'non-migrant',1,16980,69640,2234607
1323,2018,'$200000 or more',7,'35 under 45',3,'non-migrant',1,4317,18947,1757000
1324,2018,'$1 under $10000',1,'45 under 55',4,'non-migrant',1,3490,5782,19418
1325,2018,'$10000 under $25000',2,'45 under 55',4,'non-migrant',1,11415,22712,207142
1326,2018,'$25000 under $50000',3,'45 under 55',4,'non-migrant',1,23247,53196,859439
1327,2018,'$50000 under $75000',4,'45 under 55',4,'non-migrant',1,17341,46955,1072813
1328,2018,'$75000 under $100000',5,'45 under 55',4,'non-migrant',1,12678,37843,1100479
1329,2018,'$100000 under $200000',6,'45 under 55',4,'non-migrant',1,18928,62612,2549501
1330,2018,'$200000 or more',7,'45 under 55',4,'non-migrant',1,6334,22376,2769827
1331,2018,'$1 under $10000',1,'55 under 65',5,'non-migrant',1,5616,8032,28856
1332,2018,'$10000 under $25000',2,'55 under 65',5,'non-migrant',1,13766,21557,245284
1333,2018,'$25000 under $50000',3,'55 under 65',5,'non-migrant',1,24147,41845,895613
1334,2018,'$50000 under $75000',4,'55 under 65',5,'non-migrant',1,18866,37168,1166656
1335,2018,'$75000 under $100000',5,'55 under 65',5,'non-migrant',1,13251,28009,1148950
1336,2018,'$100000 under $200000',6,'55 under 65',5,'non-migrant',1,17864,40329,2389490
1337,2018,'$200000 or more',7,'55 under 65',5,'non-migrant',1,6064,14075,2941775
1338,2018,'$1 under $10000',1,'65 and over',6,'non-migrant',1,14855,21367,75556
1339,2018,'$10000 under $25000',2,'65 and over',6,'non-migrant',1,25231,37731,429006
1340,2018,'$25000 under $50000',3,'65 and over',6,'non-migrant',1,26291,42969,960789
1341,2018,'$50000 under $75000',4,'65 and over',6,'non-migrant',1,19357,32767,1196945
1342,2018,'$75000 under $100000',5,'65 and over',6,'non-migrant',1,13762,25327,1192382
1343,2018,'$100000 under $200000',6,'65 and over',6,'non-migrant',1,16517,31536,2187620
1344,2018,'$200000 or more',7,'65 and over',6,'non-migrant',1,5111,9751,2909064
1345,2018,'$1 under $10000',1,'under 26',1,'outflow',2,863,1139,5333
1346,2018,'$10000 under $25000',2,'under 26',1,'outflow',2,2705,3668,47555
1347,2018,'$25000 under $50000',3,'under 26',1,'outflow',2,1693,2671,56846
1348,2018,'$50000 under $75000',4,'under 26',1,'outflow',2,306,570,18080
1349,2018,'$75000 under $100000',5,'under 26',1,'outflow',2,70,109,5940
1350,2018,'$100000 under $200000',6,'under 26',1,'outflow',2,33,59,3946
1351,2018,'$200000 or more',7,'under 26',1,'outflow',2,0,0,0
1352,2018,'$1 under $10000',1,'26 under 35',2,'outflow',2,724,1221,4312
1353,2018,'$10000 under $25000',2,'26 under 35',2,'outflow',2,1920,3543,33940
1354,2018,'$25000 under $50000',3,'26 under 35',2,'outflow',2,2437,5034,86836
1355,2018,'$50000 under $75000',4,'26 under 35',2,'outflow',2,1107,2730,67540
1356,2018,'$75000 under $100000',5,'26 under 35',2,'outflow',2,456,1217,39059
1357,2018,'$100000 under $200000',6,'26 under 35',2,'outflow',2,299,798,38032
1358,2018,'$200000 or more',7,'26 under 35',2,'outflow',2,40,109,12427
1359,2018,'$1 under $10000',1,'35 under 45',3,'outflow',2,264,504,1559
1360,2018,'$10000 under $25000',2,'35 under 45',3,'outflow',2,658,1566,11667
1361,2018,'$25000 under $50000',3,'35 under 45',3,'outflow',2,954,2453,35341
1362,2018,'$50000 under $75000',4,'35 under 45',3,'outflow',2,568,1849,35039
1363,2018,'$75000 under $100000',5,'35 under 45',3,'outflow',2,384,1377,33169
1364,2018,'$100000 under $200000',6,'35 under 45',3,'outflow',2,463,1746,60324
1365,2018,'$200000 or more',7,'35 under 45',3,'outflow',2,105,406,36171
1366,2018,'$1 under $10000',1,'45 under 55',4,'outflow',2,160,274,918
1367,2018,'$10000 under $25000',2,'45 under 55',4,'outflow',2,455,854,8068
1368,2018,'$25000 under $50000',3,'45 under 55',4,'outflow',2,605,1172,22053
1369,2018,'$50000 under $75000',4,'45 under 55',4,'outflow',2,397,926,24475
1370,2018,'$75000 under $100000',5,'45 under 55',4,'outflow',2,255,696,21962
1371,2018,'$100000 under $200000',6,'45 under 55',4,'outflow',2,417,1197,56220
1372,2018,'$200000 or more',7,'45 under 55',4,'outflow',2,128,407,53005
1373,2018,'$1 under $10000',1,'55 under 65',5,'outflow',2,193,255,1011
