YEAR,MULTYEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,STRATA,GQ,PERNUM,PERWT,RELATE,RELATED,AGE,MIGRATE1,MIGRATE1D,MIGPLAC1
2022,2020,202203,2025746,2.02E+12,14,2.02202E+12,16,50016,1,2,22,3,301,27,,,16
2022,2020,202203,2025746,2.02E+12,14,2.02202E+12,16,50016,1,3,12,3,301,15,,,16
2022,2020,202203,2025746,2.02E+12,14,2.02202E+12,16,50016,1,4,13,3,301,13,,,16
2022,2020,202203,2025746,2.02E+12,14,2.02202E+12,16,50016,1,5,12,3,301,10,,,16
2022,2020,202203,2025746,2.02E+12,14,2.02202E+12,16,50016,1,6,11,3,301,10,,,16
2022,2020,202203,2025746,2.02E+12,14,2.02202E+12,16,50016,1,7,15,3,301,6,,,16
2022,2020,202203,2025754,2.02E+12,12,2.02202E+12,16,50016,1,1,11,1,101,67,,,16
2022,2020,202203,2025761,2.02E+12,1,2.02202E+12,16,30016,1,1,1,1,101,37,,,0
2022,2020,202203,2025761,2.02E+12,1,2.02202E+12,16,30016,1,2,4,11,1114,32,,,16
2022,2020,202203,2025761,2.02E+12,1,2.02202E+12,16,30016,1,3,11,3,301,4,,,0
2022,2020,202203,2025761,2.02E+12,1,2.02202E+12,16,30016,1,4,4,3,303,13,,,16
2022,2020,202203,2025761,2.02E+12,1,2.02202E+12,16,30016,1,5,4,3,303,9,,,16
2022,2020,202203,2025787,2.02E+12,10,2.02202E+12,16,30016,1,1,10,1,101,26,,,16
2022,2020,202203,2025787,2.02E+12,10,2.02202E+12,16,30016,1,2,8,3,301,4,,,16
2022,2020,202203,2025795,2.02E+12,9,2.02202E+12,16,110016,1,1,9,1,101,51,,,0
2022,2020,202203,2025795,2.02E+12,9,2.02202E+12,16,110016,1,2,10,2,201,50,,,0
2022,2020,202203,2025795,2.02E+12,9,2.02202E+12,16,110016,1,3,15,3,301,19,,,16
2022,2020,202203,2025811,2.02E+12,1,2.02202E+12,16,100016,1,1,1,1,101,32,,,16
2022,2020,202203,2025811,2.02E+12,1,2.02202E+12,16,100016,1,2,2,2,201,32,,,16
2022,2020,202203,2025818,2.02E+12,186,2.02202E+12,16,60016,1,1,186,1,101,37,,,16
2022,2020,202203,2025818,2.02E+12,186,2.02202E+12,16,60016,1,2,165,2,201,38,,,16
2022,2020,202203,2025820,2.02E+12,2,2.02202E+12,16,100016,1,1,2,1,101,59,,,0
2022,2020,202203,2025820,2.02E+12,2,2.02202E+12,16,100016,1,2,18,2,201,56,,,0
2022,2020,202203,2025820,2.02E+12,2,2.02202E+12,16,100016,1,3,4,3,301,22,,,16
2022,2020,202203,2025820,2.02E+12,2,2.02202E+12,16,100016,1,4,2,3,301,18,,,49
2022,2020,202203,2025820,2.02E+12,2,2.02202E+12,16,100016,1,5,2,3,301,16,,,16
2022,2020,202203,2025820,2.02E+12,2,2.02202E+12,16,100016,1,6,24,6,601,88,,,6
2022,2020,202203,2025821,2.02E+12,3,2.02202E+12,16,130016,1,1,4,1,101,28,,,16
2022,2020,202203,2025821,2.02E+12,3,2.02202E+12,16,130016,1,2,3,3,301,7,,,16
2022,2020,202203,2025831,2.02E+12,107,2.02202E+12,16,90016,1,1,107,1,101,28,,,16
2022,2020,202203,2025831,2.02E+12,107,2.02202E+12,16,90016,1,2,72,2,201,27,,,16
2022,2020,202203,2025831,2.02E+12,107,2.02202E+12,16,90016,1,3,21,3,301,5,,,16
2022,2020,202203,2025831,2.02E+12,107,2.02202E+12,16,90016,1,4,57,3,301,4,,,16
2022,2020,202203,2025831,2.02E+12,107,2.02202E+12,16,90016,1,5,66,3,301,1,,,16
2022,2020,202203,2025832,2.02E+12,17,2.02202E+12,16,60016,1,1,17,1,101,22,,,16
2022,2020,202203,2025832,2.02E+12,17,2.02202E+12,16,60016,1,2,20,2,201,22,,,16
2022,2020,202203,2025837,2.02E+12,15,2.02202E+12,16,80016,1,1,15,1,101,23,,,53
2022,2020,202203,2025837,2.02E+12,15,2.02202E+12,16,80016,1,2,12,2,201,23,,,16
2022,2020,202203,2025840,2.02E+12,45,2.02202E+12,16,80016,1,1,45,1,101,22,,,16
2022,2020,202203,2025840,2.02E+12,45,2.02202E+12,16,80016,1,2,66,11,1115,21,,,16
2022,2020,202203,2025849,2.02E+12,15,2.02202E+12,16,50016,1,1,15,1,101,49,,,0
2022,2020,202203,2025849,2.02E+12,15,2.02202E+12,16,50016,1,2,7,11,1114,47,,,16
2022,2020,202203,2025855,2.02E+12,2,2.02202E+12,16,130016,1,1,1,1,101,58,,,0
2022,2020,202203,2025855,2.02E+12,2,2.02202E+12,16,130016,1,2,2,2,201,54,,,0
2022,2020,202203,2025855,2.02E+12,2,2.02202E+12,16,130016,1,3,1,3,301,31,,,0
2022,2020,202203,2025855,2.02E+12,2,2.02202E+12,16,130016,1,4,2,9,901,10,,,16
2022,2020,202203,2025855,2.02E+12,2,2.02202E+12,16,130016,1,5,1,9,901,5,,,16
2022,2020,202203,2025855,2.02E+12,2,2.02202E+12,16,130016,1,6,5,12,1260,29,,,16
2022,2020,202203,2025863,2.02E+12,9,2.02202E+12,16,20016,1,1,9,1,101,29,,,0
2022,2020,202203,2025863,2.02E+12,9,2.02202E+12,16,20016,1,2,7,11,1115,25,,,0
2022,2020,202203,2025863,2.02E+12,9,2.02202E+12,16,20016,1,3,8,11,1115,21,,,16
2022,2020,202203,2025863,2.02E+12,9,2.02202E+12,16,20016,1,4,8,11,1115,21,,,53
2022,2020,202203,2025866,2.02E+12,5,2.02202E+12,16,120016,1,1,5,1,101,84,,,16
2022,2020,202203,2025866,2.02E+12,5,2.02202E+12,16,120016,1,2,3,2,201,81,,,16
2022,2020,202203,2025879,2.02E+12,232,2.02202E+12,16,90016,1,1,232,1,101,35,,,16
2022,2020,202203,2025879,2.02E+12,232,2.02202E+12,16,90016,1,2,207,2,201,33,,,16
2022,2020,202203,2025896,2.02E+12,17,2.02202E+12,16,10016,1,1,17,1,101,26,,,0
2022,2020,202203,2025896,2.02E+12,17,2.02202E+12,16,10016,1,2,27,11,1114,26,,,16
2022,2020,202203,2025904,2.02E+12,5,2.02202E+12,16,110016,1,1,5,1,101,63,,,0
2022,2020,202203,2025904,2.02E+12,5,2.02202E+12,16,110016,1,2,12,2,201,60,,,0
2022,2020,202203,2025904,2.02E+12,5,2.02202E+12,16,110016,1,3,14,3,301,31,,,16
2022,2020,202203,2025904,2.02E+12,5,2.02202E+12,16,110016,1,4,7,9,901,8,,,16
2022,2020,202203,2025904,2.02E+12,5,2.02202E+12,16,110016,1,5,10,9,901,6,,,16
2022,2020,202203,2025904,2.02E+12,5,2.02202E+12,16,110016,1,6,5,9,901,3,,,16
2022,2020,202203,2025904,2.02E+12,5,2.02202E+12,16,110016,1,7,9,9,901,1,,,16
2022,2020,202203,2025904,2.02E+12,5,2.02202E+12,16,110016,1,8,12,4,401,37,,,16
2022,2020,202203,2025909,2.02E+12,196,2.02202E+12,16,30016,1,1,196,1,101,28,,,16
2022,2020,202203,2025916,2.02E+12,85,2.02202E+12,16,60016,1,1,85,1,101,38,,,16
2022,2020,202203,2025916,2.02E+12,85,2.02202E+12,16,60016,1,2,80,2,201,37,,,16
2022,2020,202203,2025933,2.02E+12,16,2.02202E+12,16,120016,1,1,15,1,101,46,,,0
2022,2020,202203,2025933,2.02E+12,16,2.02202E+12,16,120016,1,2,8,2,201,49,,,0
2022,2020,202203,2025933,2.02E+12,16,2.02202E+12,16,120016,1,3,18,3,301,25,,,0
2022,2020,202203,2025933,2.02E+12,16,2.02202E+12,16,120016,1,4,13,3,301,22,,,16
2022,2020,202203,2025933,2.02E+12,16,2.02202E+12,16,120016,1,5,12,3,301,18,,,0
2022,2020,202203,2025933,2.02E+12,16,2.02202E+12,16,120016,1,6,12,3,301,14,,,0
2022,2020,202203,2025933,2.02E+12,16,2.02202E+12,16,120016,1,7,9,3,301,5,,,0
2022,2020,202203,2025933,2.02E+12,16,2.02202E+12,16,120016,1,8,14,7,701,37,,,0
2022,2020,202203,2025942,2.02E+12,10,2.02202E+12,16,20016,1,1,9,1,101,40,,,16
2022,2020,202203,2025942,2.02E+12,10,2.02202E+12,16,20016,1,2,11,2,201,38,,,16
2022,2020,202203,2025942,2.02E+12,10,2.02202E+12,16,20016,1,3,2,3,301,4,,,16
2022,2020,202203,2025950,2.02E+12,16,2.02202E+12,16,40016,1,1,16,1,101,54,,,0
2022,2020,202203,2025950,2.02E+12,16,2.02202E+12,16,40016,1,2,18,2,201,55,,,0
2022,2020,202203,2025950,2.02E+12,16,2.02202E+12,16,40016,1,3,12,3,301,30,,,16
2022,2020,202203,2025959,2.02E+12,15,2.02202E+12,16,20016,1,1,15,1,101,33,,,16
2022,2020,202203,2025965,2.02E+12,155,2.02202E+12,16,110016,1,1,155,1,101,65,,,16
2022,2020,202203,2025966,2.02E+12,18,2.02202E+12,16,40016,1,1,18,1,101,22,,,6
2022,2020,202203,2025966,2.02E+12,18,2.02202E+12,16,40016,1,2,35,7,701,21,,,0
2022,2020,202203,2025966,2.02E+12,18,2.02202E+12,16,40016,1,3,30,11,1115,23,,,16
2022,2020,202203,2025966,2.02E+12,18,2.02202E+12,16,40016,1,4,38,11,1115,21,,,16
2022,2020,202203,2026003,2.02E+12,3,2.02202E+12,16,70216,1,1,4,1,101,21,,,16
2022,2020,202203,2026003,2.02E+12,3,2.02202E+12,16,70216,1,2,5,2,201,28,,,16
2022,2020,202203,2026016,2.02E+12,8,2.02202E+12,16,60016,1,1,7,1,101,21,,,16
2022,2020,202203,2026016,2.02E+12,8,2.02202E+12,16,60016,1,2,21,2,201,17,,,16
2022,2020,202203,2026016,2.02E+12,8,2.02202E+12,16,60016,1,3,26,3,301,0,,,0
2022,2020,202203,2026016,2.02E+12,8,2.02202E+12,16,60016,1,4,16,6,601,56,,,16
2022,2020,202203,2026027,2.02E+12,12,2.02202E+12,16,80016,1,1,11,1,101,27,,,16
2022,2020,202203,2026027,2.02E+12,12,2.02202E+12,16,80016,1,2,1,11,1114,25,,,0
2022,2020,202203,2026032,2.02E+12,5,2.02202E+12,16,80016,1,1,6,1,101,56,,,16
2022,2020,202203,2026032,2.02E+12,5,2.02202E+12,16,80016,1,2,6,2,201,49,,,16
2022,2020,202203,2026032,2.02E+12,5,2.02202E+12,16,80016,1,3,7,3,301,13,,,16
2022,2020,202203,2026032,2.02E+12,5,2.02202E+12,16,80016,1,4,6,3,301,11,,,16
2022,2020,202203,2026032,2.02E+12,5,2.02202E+12,16,80016,1,5,7,12,1260,26,,,453
2022,2020,202203,2026037,2.02E+12,9,2.02202E+12,16,30016,1,1,9,1,101,76,,,0
2022,2020,202203,2026037,2.02E+12,9,2.02202E+12,16,30016,1,2,20,2,201,56,,,0
2022,2020,202203,2026037,2.02E+12,9,2.02202E+12,16,30016,1,3,9,7,701,86,,,16
2022,2020,202203,2026046,2.02E+12,36,2.02202E+12,16,90016,1,1,37,1,101,55,,,0
2022,2020,202203,2026046,2.02E+12,36,2.02202E+12,16,90016,1,2,19,2,201,50,,,0
2022,2020,202203,2026046,2.02E+12,36,2.02202E+12,16,90016,1,3,47,3,301,18,,,16
2022,2020,202203,2026053,2.02E+12,6,2.02202E+12,16,20016,1,1,6,1,101,77,,,0
2022,2020,202203,2026053,2.02E+12,6,2.02202E+12,16,20016,1,2,8,3,301,47,,,16
2022,2020,202203,2026058,2.02E+12,3,2.02202E+12,16,10016,1,1,2,1,101,53,,,0
2022,2020,202203,2026058,2.02E+12,3,2.02202E+12,16,10016,1,2,5,2,201,47,,,0
2022,2020,202203,2026058,2.02E+12,3,2.02202E+12,16,10016,1,3,3,3,301,21,,,16
2022,2020,202203,2026058,2.02E+12,3,2.02202E+12,16,10016,1,4,7,9,901,3,,,16
2022,2020,202203,2026068,2.02E+12,10,2.02202E+12,16,70116,1,1,10,1,101,30,,,38
2022,2020,202203,2026068,2.02E+12,10,2.02202E+12,16,70116,1,2,19,2,201,30,,,38
2022,2020,202203,2026068,2.02E+12,10,2.02202E+12,16,70116,1,3,28,3,301,7,,,38
2022,2020,202203,2026068,2.02E+12,10,2.02202E+12,16,70116,1,4,33,3,301,6,,,38
2022,2020,202203,2026068,2.02E+12,10,2.02202E+12,16,70116,1,5,19,3,301,3,,,38
2022,2020,202203,2026068,2.02E+12,10,2.02202E+12,16,70116,1,6,17,3,301,2,,,38
2022,2020,202203,2026068,2.02E+12,10,2.02202E+12,16,70116,1,7,6,5,501,50,,,16
2022,2020,202203,2026068,2.02E+12,10,2.02202E+12,16,70116,1,8,37,11,1115,21,,,16
2022,2020,202203,2026069,2.02E+12,39,2.02202E+12,16,80016,1,1,39,1,101,28,,,0
2022,2020,202203,2026069,2.02E+12,39,2.02202E+12,16,80016,1,2,35,11,1114,26,,,16
2022,2020,202203,2026084,2.02E+12,6,2.02202E+12,16,90016,1,1,6,1,101,61,,,0
2022,2020,202203,2026084,2.02E+12,6,2.02202E+12,16,90016,1,2,3,2,201,54,,,0
2022,2020,202203,2026084,2.02E+12,6,2.02202E+12,16,90016,1,3,2,10,1001,83,,,16
2022,2020,202203,2026090,2.02E+12,3,2.02202E+12,16,90016,1,1,3,1,101,74,,,0
2022,2020,202203,2026090,2.02E+12,3,2.02202E+12,16,90016,1,2,10,9,901,22,,,16
2022,2020,202203,2026090,2.02E+12,3,2.02202E+12,16,90016,1,3,4,9,901,1,,,16
2022,2020,202203,2026090,2.02E+12,3,2.02202E+12,16,90016,1,4,10,12,1260,21,,,16
2022,2020,202203,2026090,2.02E+12,3,2.02202E+12,16,90016,1,5,8,12,1260,2,,,16
2022,2020,202203,2026093,2.02E+12,25,2.02202E+12,16,60016,1,1,25,1,101,46,,,0
2022,2020,202203,2026093,2.02E+12,25,2.02202E+12,16,60016,1,2,67,3,301,18,,,0
2022,2020,202203,2026093,2.02E+12,25,2.02202E+12,16,60016,1,3,30,12,1242,17,,,16
2022,2020,202203,2026093,2.02E+12,25,2.02202E+12,16,60016,1,4,27,12,1242,15,,,16
2022,2020,202203,2026100,2.02E+12,14,2.02202E+12,16,100016,1,1,15,1,101,22,,,16
2022,2020,202203,2026100,2.02E+12,14,2.02202E+12,16,100016,1,2,22,12,1260,23,,,53
2022,2020,202203,2026104,2.02E+12,6,2.02202E+12,16,40016,1,1,7,1,101,59,,,0
2022,2020,202203,2026104,2.02E+12,6,2.02202E+12,16,40016,1,2,5,2,201,66,,,0
2022,2020,202203,2026104,2.02E+12,6,2.02202E+12,16,40016,1,3,3,11,1115,58,,,16
2022,2020,202203,2026141,2.02E+12,17,2.02202E+12,16,90016,1,1,17,1,101,35,,,16
2022,2020,202203,2026141,2.02E+12,17,2.02202E+12,16,90016,1,2,15,2,201,43,,,16
2022,2020,202203,2026141,2.02E+12,17,2.02202E+12,16,90016,1,3,15,3,301,12,,,16
2022,2020,202203,2026141,2.02E+12,17,2.02202E+12,16,90016,1,4,10,3,301,4,,,16
2022,2020,202203,2026149,2.02E+12,24,2.02202E+12,16,60016,1,1,23,1,101,23,,,16
2022,2020,202203,2026149,2.02E+12,24,2.02202E+12,16,60016,1,2,27,11,1115,23,,,0
2022,2020,202203,2026152,2.02E+12,68,2.02202E+12,16,10016,1,1,68,1,101,19,,,16
2022,2020,202203,2026152,2.02E+12,68,2.02202E+12,16,10016,1,2,13,11,1114,20,,,16
2022,2020,202203,2026156,2.02E+12,47,2.02202E+12,16,50016,1,1,48,1,101,21,,,0
2022,2020,202203,2026156,2.02E+12,47,2.02202E+12,16,50016,1,2,7,11,1114,22,,,0
2022,2020,202203,2026156,2.02E+12,47,2.02202E+12,16,50016,1,3,45,11,1115,22,,,16
2022,2020,202203,2026163,2.02E+12,9,2.02202E+12,16,70116,1,1,9,1,101,35,,,16
2022,2020,202203,2026163,2.02E+12,9,2.02202E+12,16,70116,1,2,15,2,201,37,,,16
2022,2020,202203,2026163,2.02E+12,9,2.02202E+12,16,70116,1,3,19,3,301,12,,,16
2022,2020,202203,2026163,2.02E+12,9,2.02202E+12,16,70116,1,4,11,3,301,11,,,16
2022,2020,202203,2026163,2.02E+12,9,2.02202E+12,16,70116,1,5,13,3,301,5,,,16
2022,2020,202203,2026163,2.02E+12,9,2.02202E+12,16,70116,1,6,15,11,1115,35,,,53
2022,2020,202203,2026168,2.02E+12,26,2.02202E+12,16,30016,1,1,26,1,101,53,,,16
2022,2020,202203,2026168,2.02E+12,26,2.02202E+12,16,30016,1,2,14,2,201,55,,,16
2022,2020,202203,2026169,2.02E+12,54,2.02202E+12,16,30016,1,1,55,1,101,27,,,0
2022,2020,202203,2026169,2.02E+12,54,2.02202E+12,16,30016,1,2,50,11,1115,23,,,0
2022,2020,202203,2026169,2.02E+12,54,2.02202E+12,16,30016,1,3,76,11,1115,22,,,16
2022,2020,202203,2026180,2.02E+12,14,2.02202E+12,16,100016,1,1,14,1,101,47,,,16
2022,2020,202203,2026180,2.02E+12,14,2.02202E+12,16,100016,1,2,12,2,201,43,,,16
2022,2020,202203,2026180,2.02E+12,14,2.02202E+12,16,100016,1,3,13,3,301,15,,,16
2022,2020,202203,2026186,2.02E+12,5,2.02202E+12,16,130016,1,1,5,1,101,23,,,16
2022,2020,202203,2026186,2.02E+12,5,2.02202E+12,16,130016,1,2,2,11,1114,26,,,16
2022,2020,202203,2026186,2.02E+12,5,2.02202E+12,16,130016,1,3,3,3,301,0,,,0
2022,2020,202203,2026206,2.02E+12,3,2.02202E+12,16,90016,1,1,2,1,101,60,,,0
2022,2020,202203,2026206,2.02E+12,3,2.02202E+12,16,90016,1,2,4,2,201,61,,,0
2022,2020,202203,2026206,2.02E+12,3,2.02202E+12,16,90016,1,3,5,3,301,33,,,16
2022,2020,202203,2026208,2.02E+12,12,2.02202E+12,16,120016,1,1,12,1,101,35,,,0
2022,2020,202203,2026208,2.02E+12,12,2.02202E+12,16,120016,1,2,22,3,301,12,,,0
2022,2020,202203,2026208,2.02E+12,12,2.02202E+12,16,120016,1,3,24,3,301,9,,,0
2022,2020,202203,2026208,2.02E+12,12,2.02202E+12,16,120016,1,4,18,3,301,8,,,0
2022,2020,202203,2026208,2.02E+12,12,2.02202E+12,16,120016,1,5,20,3,301,1,,,0
2022,2020,202203,2026208,2.02E+12,12,2.02202E+12,16,120016,1,6,22,12,1260,39,,,16
2022,2020,202203,2026212,2.02E+12,28,2.02202E+12,16,70116,1,1,28,1,101,31,,,16
2022,2020,202203,2026212,2.02E+12,28,2.02202E+12,16,70116,1,2,13,2,201,33,,,16
2022,2020,202203,2026212,2.02E+12,28,2.02202E+12,16,70116,1,3,13,3,301,3,,,16
2022,2020,202203,2026218,2.02E+12,5,2.02202E+12,16,50016,1,1,4,1,101,25,,,16
2022,2020,202203,2026218,2.02E+12,5,2.02202E+12,16,50016,1,2,14,11,1114,24,,,16
2022,2020,202203,2026218,2.02E+12,5,2.02202E+12,16,50016,1,3,8,7,701,30,,,16
2022,2020,202203,2026218,2.02E+12,5,2.02202E+12,16,50016,1,4,2,8,801,30,,,16
2022,2020,202203,2026218,2.02E+12,5,2.02202E+12,16,50016,1,5,8,10,1001,6,,,16
2022,2020,202203,2026218,2.02E+12,5,2.02202E+12,16,50016,1,6,1,10,1001,1,,,16
2022,2020,202203,2026231,2.02E+12,168,2.02202E+12,16,50016,1,1,168,1,101,41,,,0
2022,2020,202203,2026231,2.02E+12,168,2.02202E+12,16,50016,1,2,147,11,1115,42,,,16
2022,2020,202203,2026244,2.02E+12,25,2.02202E+12,16,110016,1,1,24,1,101,21,,,16
2022,2020,202203,2026244,2.02E+12,25,2.02202E+12,16,110016,1,2,9,2,201,20,,,16
2022,2020,202203,2026248,2.02E+12,78,2.02202E+12,16,70216,1,1,78,1,101,19,,,16
2022,2020,202203,2026248,2.02E+12,78,2.02202E+12,16,70216,1,2,63,11,1114,18,,,16
2022,2020,202203,2026253,2.02E+12,39,2.02202E+12,16,80016,1,1,39,1,101,23,,,16
2022,2020,202203,2026253,2.02E+12,39,2.02202E+12,16,80016,1,2,71,2,201,28,,,16
2022,2020,202203,2026253,2.02E+12,39,2.02202E+12,16,80016,1,3,129,3,301,0,,,0
2022,2020,202203,2026257,2.02E+12,1,2.02202E+12,16,60016,1,1,1,1,101,55,,,0
2022,2020,202203,2026257,2.02E+12,1,2.02202E+12,16,60016,1,2,8,2,201,56,,,0
2022,2020,202203,2026257,2.02E+12,1,2.02202E+12,16,60016,1,3,9,3,301,21,,,16
2022,2020,202203,2026257,2.02E+12,1,2.02202E+12,16,60016,1,4,10,3,301,16,,,16
2022,2020,202203,2026259,2.02E+12,10,2.02202E+12,16,90016,1,1,10,1,101,72,,,16
2022,2020,202203,2026259,2.02E+12,10,2.02202E+12,16,90016,1,2,18,3,301,29,,,16
2022,2020,202203,2026259,2.02E+12,10,2.02202E+12,16,90016,1,3,54,9,901,1,,,0
2022,2020,202203,2026259,2.02E+12,10,2.02202E+12,16,90016,1,4,15,12,1260,21,,,0
2022,2020,202203,2026262,2.02E+12,16,2.02202E+12,16,10016,1,1,16,1,101,39,,,16
2022,2020,202203,2026262,2.02E+12,16,2.02202E+12,16,10016,1,2,18,2,201,39,,,16
2022,2020,202203,2026262,2.02E+12,16,2.02202E+12,16,10016,1,3,10,3,301,11,,,16
2022,2020,202203,2026265,2.02E+12,46,2.02202E+12,16,70216,1,1,46,1,101,44,,,16
2022,2020,202203,2026265,2.02E+12,46,2.02202E+12,16,70216,1,2,47,2,201,44,,,0
2022,2020,202203,2026265,2.02E+12,46,2.02202E+12,16,70216,1,3,75,3,301,15,,,0
2022,2020,202203,2026265,2.02E+12,46,2.02202E+12,16,70216,1,4,50,3,301,12,,,0
2022,2020,202203,2026268,2.02E+12,7,2.02202E+12,16,130016,1,1,6,1,101,34,,,0
2022,2020,202203,2026268,2.02E+12,7,2.02202E+12,16,130016,1,2,2,11,1114,33,,,16
2022,2020,202203,2026302,2.02E+12,13,2.02202E+12,16,60016,1,1,13,1,101,48,,,0
2022,2020,202203,2026302,2.02E+12,13,2.02202E+12,16,60016,1,2,31,11,1114,33,,,16
2022,2020,202203,2026302,2.02E+12,13,2.02202E+12,16,60016,1,3,9,3,301,15,,,0
2022,2020,202203,2026302,2.02E+12,13,2.02202E+12,16,60016,1,4,19,3,301,12,,,0
2022,2020,202203,2026302,2.02E+12,13,2.02202E+12,16,60016,1,5,24,12,1260,16,,,16
2022,2020,202203,2026302,2.02E+12,13,2.02202E+12,16,60016,1,6,26,12,1260,14,,,16
2022,2020,202203,2026302,2.02E+12,13,2.02202E+12,16,60016,1,7,14,12,1260,8,,,16
2022,2020,202203,2026306,2.02E+12,4,2.02202E+12,16,120016,1,1,4,1,101,21,,,16
2022,2020,202203,2026306,2.02E+12,4,2.02202E+12,16,120016,1,2,3,3,301,0,,,0
2022,2020,202203,2026312,2.02E+12,14,2.02202E+12,16,10016,1,1,14,1,101,20,,,16
2022,2020,202203,2026321,2.02E+12,6,2.02202E+12,16,100016,1,1,6,1,101,50,,,16
2022,2020,202203,2026321,2.02E+12,6,2.02202E+12,16,100016,1,2,3,2,201,46,,,16
2022,2020,202203,2026321,2.02E+12,6,2.02202E+12,16,100016,1,3,4,3,301,16,,,16
2022,2020,202203,2026321,2.02E+12,6,2.02202E+12,16,100016,1,4,5,3,301,14,,,16
2022,2020,202203,2026322,2.02E+12,1,2.02202E+12,16,40016,1,1,1,1,101,30,,,16
2022,2020,202203,2026322,2.02E+12,1,2.02202E+12,16,40016,1,2,2,2,201,39,,,16
2022,2020,202203,2026322,2.02E+12,1,2.02202E+12,16,40016,1,3,2,3,301,9,,,16
2022,2020,202203,2026322,2.02E+12,1,2.02202E+12,16,40016,1,4,5,3,301,7,,,16
2022,2020,202203,2026322,2.02E+12,1,2.02202E+12,16,40016,1,5,1,3,301,2,,,16
2022,2020,202203,2026328,2.02E+12,49,2.02202E+12,16,70116,1,1,49,1,101,40,,,16
2022,2020,202203,2026329,2.02E+12,2,2.02202E+12,16,130016,1,1,2,1,101,36,,,16
2022,2020,202203,2026329,2.02E+12,2,2.02202E+12,16,130016,1,2,1,2,201,41,,,16
2022,2020,202203,2026329,2.02E+12,2,2.02202E+12,16,130016,1,3,3,3,301,12,,,16
2022,2020,202203,2026329,2.02E+12,2,2.02202E+12,16,130016,1,4,2,3,301,10,,,16
2022,2020,202203,2026329,2.02E+12,2,2.02202E+12,16,130016,1,5,3,3,301,9,,,16
2022,2020,202203,2026329,2.02E+12,2,2.02202E+12,16,130016,1,6,1,5,501,70,,,49
2022,2020,202203,2026329,2.02E+12,2,2.02202E+12,16,130016,1,7,1,5,501,68,,,49
2022,2020,202203,2026334,2.02E+12,3,2.02202E+12,16,100016,1,1,3,1,101,54,,,0
2022,2020,202203,2026334,2.02E+12,3,2.02202E+12,16,100016,1,2,4,2,201,55,,,0
2022,2020,202203,2026334,2.02E+12,3,2.02202E+12,16,100016,1,3,5,3,301,22,,,16
2022,2020,202203,2026341,2.02E+12,11,2.02202E+12,16,60016,1,1,11,1,101,22,,,16
2022,2020,202203,2026346,2.02E+12,5,2.02202E+12,16,80016,1,1,6,1,101,56,,,16
2022,2020,202203,2026346,2.02E+12,5,2.02202E+12,16,80016,1,2,6,2,201,53,,,16
2022,2020,202203,2026346,2.02E+12,5,2.02202E+12,16,80016,1,3,6,3,301,24,,,16
2022,2020,202203,2026375,2.02E+12,6,2.02202E+12,16,10016,1,1,6,1,101,31,,,0
2022,2020,202203,2026375,2.02E+12,6,2.02202E+12,16,10016,1,2,1,7,701,21,,,16
2022,2020,202203,2026399,2.02E+12,9,2.02202E+12,16,110016,1,1,10,1,101,39,,,16
2022,2020,202203,2026399,2.02E+12,9,2.02202E+12,16,110016,1,2,15,2,201,45,,,16
2022,2020,202203,2026399,2.02E+12,9,2.02202E+12,16,110016,1,3,25,3,301,14,,,16
2022,2020,202203,2026399,2.02E+12,9,2.02202E+12,16,110016,1,4,25,3,301,12,,,16
2022,2020,202203,2026415,2.02E+12,180,2.02202E+12,16,20016,1,1,180,1,101,30,,,0
2022,2020,202203,2026415,2.02E+12,180,2.02202E+12,16,20016,1,2,59,11,1114,26,,,16
2022,2020,202203,2026416,2.02E+12,33,2.02202E+12,16,110016,1,1,33,1,101,46,,,16
2022,2020,202203,2026416,2.02E+12,33,2.02202E+12,16,110016,1,2,44,3,301,14,,,16
2022,2020,202203,2026426,2.02E+12,13,2.02202E+12,16,30016,1,1,13,1,101,28,,,16
2022,2020,202203,2026426,2.02E+12,13,2.02202E+12,16,30016,1,2,18,2,201,28,,,16
2022,2020,202203,2026426,2.02E+12,13,2.02202E+12,16,30016,1,3,17,3,301,8,,,16
2022,2020,202203,2026426,2.02E+12,13,2.02202E+12,16,30016,1,4,25,3,301,6,,,16
2022,2020,202203,2026426,2.02E+12,13,2.02202E+12,16,30016,1,5,14,3,301,3,,,16
2022,2020,202203,2026434,2.02E+12,6,2.02202E+12,16,80016,1,1,6,1,101,21,,,16
2022,2020,202203,2026434,2.02E+12,6,2.02202E+12,16,80016,1,2,11,7,701,13,,,16
2022,2020,202203,2026434,2.02E+12,6,2.02202E+12,16,80016,1,3,6,11,1115,22,,,16
2022,2020,202203,2026446,2.02E+12,13,2.02202E+12,16,20016,1,1,13,1,101,42,,,16
2022,2020,202203,2026446,2.02E+12,13,2.02202E+12,16,20016,1,2,36,2,201,31,,,16
2022,2020,202203,2026469,2.02E+12,2,2.02202E+12,16,30016,1,1,2,1,101,83,,,16
2022,2020,202203,2026478,2.02E+12,11,2.02202E+12,16,10016,1,1,12,1,101,78,,,16
2022,2020,202203,2026478,2.02E+12,11,2.02202E+12,16,10016,1,2,26,2,201,76,,,16
2022,2020,202203,2026487,2.02E+12,11,2.02202E+12,16,120016,1,1,12,1,101,34,,,16
