origin_destination,age_group,number_of_people,year,direction
Indiana,91,0,2019,in
Indiana,unk,0,2019,in
Iowa,20,13,2019,in
Iowa,21_30,101,2019,in
Iowa,31_40,50,2019,in
Iowa,41_50,35,2019,in
Iowa,51_60,17,2019,in
Iowa,61_70,21,2019,in
Iowa,71_80,9,2019,in
Iowa,81_90,3,2019,in
Iowa,91,1,2019,in
Iowa,unk,0,2019,in
Kansas,20,18,2019,in
Kansas,21_30,89,2019,in
Kansas,31_40,80,2019,in
Kansas,41_50,35,2019,in
Kansas,51_60,34,2019,in
Kansas,61_70,24,2019,in
Kansas,71_80,13,2019,in
Kansas,81_90,4,2019,in
Kansas,91,0,2019,in
Kansas,unk,0,2019,in
Kentucky,20,13,2019,in
Kentucky,21_30,63,2019,in
Kentucky,31_40,29,2019,in
Kentucky,41_50,20,2019,in
Kentucky,51_60,25,2019,in
Kentucky,61_70,18,2019,in
Kentucky,71_80,5,2019,in
Kentucky,81_90,1,2019,in
Kentucky,91,0,2019,in
Kentucky,unk,0,2019,in
Louisiana,20,9,2019,in
Louisiana,21_30,38,2019,in
Louisiana,31_40,30,2019,in
Louisiana,41_50,23,2019,in
Louisiana,51_60,14,2019,in
Louisiana,61_70,10,2019,in
Louisiana,71_80,4,2019,in
Louisiana,81_90,2,2019,in
Louisiana,91,0,2019,in
Louisiana,unk,0,2019,in
Maine,20,5,2019,in
Maine,21_30,21,2019,in
Maine,31_40,20,2019,in
Maine,41_50,13,2019,in
Maine,51_60,10,2019,in
Maine,61_70,14,2019,in
Maine,71_80,0,2019,in
Maine,81_90,0,2019,in
Maine,91,0,2019,in
Maine,unk,0,2019,in
Manitoba,20,1,2019,in
Manitoba,21_30,1,2019,in
Manitoba,31_40,0,2019,in
Manitoba,41_50,0,2019,in
Manitoba,51_60,0,2019,in
Manitoba,61_70,0,2019,in
Manitoba,71_80,0,2019,in
Manitoba,81_90,0,2019,in
Manitoba,91,0,2019,in
Manitoba,unk,0,2019,in
Maryland,20,9,2019,in
Maryland,21_30,52,2019,in
Maryland,31_40,41,2019,in
Maryland,41_50,31,2019,in
Maryland,51_60,27,2019,in
Maryland,61_70,22,2019,in
Maryland,71_80,7,2019,in
Maryland,81_90,1,2019,in
Maryland,91,0,2019,in
Maryland,unk,0,2019,in
Massachusetts,20,5,2019,in
Massachusetts,21_30,53,2019,in
Massachusetts,31_40,41,2019,in
Massachusetts,41_50,28,2019,in
Massachusetts,51_60,20,2019,in
Massachusetts,61_70,16,2019,in
Massachusetts,71_80,7,2019,in
Massachusetts,81_90,2,2019,in
Massachusetts,91,0,2019,in
Massachusetts,unk,0,2019,in
Mexico,20,2,2019,in
Mexico,21_30,4,2019,in
Mexico,31_40,1,2019,in
Mexico,41_50,2,2019,in
Mexico,51_60,2,2019,in
Mexico,61_70,1,2019,in
Mexico,71_80,0,2019,in
Mexico,81_90,0,2019,in
Mexico,91,0,2019,in
Mexico,unk,0,2019,in
Michigan,20,14,2019,in
Michigan,21_30,160,2019,in
Michigan,31_40,90,2019,in
Michigan,41_50,39,2019,in
Michigan,51_60,39,2019,in
Michigan,61_70,39,2019,in
Michigan,71_80,12,2019,in
Michigan,81_90,5,2019,in
Michigan,91,0,2019,in
Michigan,unk,0,2019,in
Minnesota,20,18,2019,in
Minnesota,21_30,141,2019,in
Minnesota,31_40,88,2019,in
Minnesota,41_50,45,2019,in
Minnesota,51_60,51,2019,in
Minnesota,61_70,42,2019,in
Minnesota,71_80,15,2019,in
Minnesota,81_90,2,2019,in
Minnesota,91,0,2019,in
Minnesota,unk,0,2019,in
Mississippi,20,1,2019,in
Mississippi,21_30,26,2019,in
Mississippi,31_40,28,2019,in
Mississippi,41_50,12,2019,in
Mississippi,51_60,12,2019,in
Mississippi,61_70,11,2019,in
Mississippi,71_80,1,2019,in
Mississippi,81_90,0,2019,in
Mississippi,91,1,2019,in
Mississippi,unk,0,2019,in
Missouri,20,23,2019,in
Missouri,21_30,137,2019,in
Missouri,31_40,110,2019,in
Missouri,41_50,62,2019,in
Missouri,51_60,42,2019,in
Missouri,61_70,45,2019,in
Missouri,71_80,19,2019,in
Missouri,81_90,6,2019,in
Missouri,91,1,2019,in
Missouri,unk,0,2019,in
Montana,20,83,2019,in
Montana,21_30,447,2019,in
Montana,31_40,276,2019,in
Montana,41_50,205,2019,in
Montana,51_60,195,2019,in
Montana,61_70,152,2019,in
Montana,71_80,59,2019,in
Montana,81_90,9,2019,in
Montana,91,3,2019,in
Montana,unk,0,2019,in
Nebraska,20,16,2019,in
Nebraska,21_30,88,2019,in
Nebraska,31_40,47,2019,in
Nebraska,41_50,30,2019,in
Nebraska,51_60,29,2019,in
Nebraska,61_70,12,2019,in
Nebraska,71_80,8,2019,in
Nebraska,81_90,2,2019,in
Nebraska,91,0,2019,in
Nebraska,unk,0,2019,in
Nevada,20,109,2019,in
Nevada,21_30,453,2019,in
Nevada,31_40,343,2019,in
Nevada,41_50,225,2019,in
Nevada,51_60,241,2019,in
Nevada,61_70,284,2019,in
Nevada,71_80,142,2019,in
Nevada,81_90,25,2019,in
Nevada,91,3,2019,in
Nevada,unk,0,2019,in
New Brunswick,20,0,2019,in
New Brunswick,21_30,0,2019,in
New Brunswick,31_40,0,2019,in
New Brunswick,41_50,0,2019,in
New Brunswick,51_60,0,2019,in
New Brunswick,61_70,0,2019,in
New Brunswick,71_80,1,2019,in
New Brunswick,81_90,0,2019,in
New Brunswick,91,0,2019,in
New Brunswick,unk,0,2019,in
New Hampshire,20,1,2019,in
New Hampshire,21_30,25,2019,in
New Hampshire,31_40,13,2019,in
New Hampshire,41_50,8,2019,in
New Hampshire,51_60,7,2019,in
New Hampshire,61_70,13,2019,in
New Hampshire,71_80,5,2019,in
New Hampshire,81_90,2,2019,in
New Hampshire,91,0,2019,in
New Hampshire,unk,0,2019,in
New Jersey,20,7,2019,in
New Jersey,21_30,56,2019,in
New Jersey,31_40,44,2019,in
New Jersey,41_50,18,2019,in
New Jersey,51_60,27,2019,in
New Jersey,61_70,17,2019,in
New Jersey,71_80,2,2019,in
New Jersey,81_90,1,2019,in
New Jersey,91,0,2019,in
New Jersey,unk,0,2019,in
New Mexico,20,20,2019,in
New Mexico,21_30,96,2019,in
New Mexico,31_40,102,2019,in
New Mexico,41_50,55,2019,in
New Mexico,51_60,56,2019,in
New Mexico,61_70,56,2019,in
New Mexico,71_80,20,2019,in
New Mexico,81_90,4,2019,in
New Mexico,91,0,2019,in
New Mexico,unk,0,2019,in
New York,20,24,2019,in
New York,21_30,132,2019,in
New York,31_40,100,2019,in
New York,41_50,56,2019,in
New York,51_60,40,2019,in
New York,61_70,35,2019,in
New York,71_80,12,2019,in
New York,81_90,1,2019,in
New York,91,1,2019,in
New York,unk,0,2019,in
North Carolina,20,28,2019,in
North Carolina,21_30,145,2019,in
North Carolina,31_40,105,2019,in
North Carolina,41_50,87,2019,in
North Carolina,51_60,55,2019,in
North Carolina,61_70,40,2019,in
North Carolina,71_80,18,2019,in
North Carolina,81_90,2,2019,in
North Carolina,91,0,2019,in
North Carolina,unk,0,2019,in
North Dakota,20,22,2019,in
North Dakota,21_30,175,2019,in
North Dakota,31_40,91,2019,in
North Dakota,41_50,52,2019,in
North Dakota,51_60,47,2019,in
North Dakota,61_70,31,2019,in
North Dakota,71_80,6,2019,in
North Dakota,81_90,0,2019,in
North Dakota,91,1,2019,in
North Dakota,unk,0,2019,in
Northern Mariana Islands,20,6,2019,in
Northern Mariana Islands,21_30,5,2019,in
Northern Mariana Islands,31_40,6,2019,in
Northern Mariana Islands,41_50,2,2019,in
Northern Mariana Islands,51_60,1,2019,in
Northern Mariana Islands,61_70,0,2019,in
Northern Mariana Islands,71_80,0,2019,in
Northern Mariana Islands,81_90,0,2019,in
Northern Mariana Islands,91,0,2019,in
Northern Mariana Islands,unk,0,2019,in
Nova Scotia,20,1,2019,in
Nova Scotia,21_30,2,2019,in
Nova Scotia,31_40,0,2019,in
Nova Scotia,41_50,0,2019,in
Nova Scotia,51_60,0,2019,in
Nova Scotia,61_70,0,2019,in
Nova Scotia,71_80,0,2019,in
Nova Scotia,81_90,0,2019,in
Nova Scotia,91,0,2019,in
Nova Scotia,unk,0,2019,in
Ohio,20,25,2019,in
Ohio,21_30,158,2019,in
Ohio,31_40,100,2019,in
Ohio,41_50,45,2019,in
Ohio,51_60,35,2019,in
Ohio,61_70,48,2019,in
Ohio,71_80,12,2019,in
Ohio,81_90,1,2019,in
Ohio,91,0,2019,in
Ohio,unk,0,2019,in
Oklahoma,20,26,2019,in
Oklahoma,21_30,109,2019,in
Oklahoma,31_40,64,2019,in
Oklahoma,41_50,52,2019,in
Oklahoma,51_60,44,2019,in
Oklahoma,61_70,34,2019,in
Oklahoma,71_80,11,2019,in
Oklahoma,81_90,2,2019,in
Oklahoma,91,0,2019,in
Oklahoma,unk,0,2019,in
Ontario,20,1,2019,in
Ontario,21_30,6,2019,in
Ontario,31_40,1,2019,in
Ontario,41_50,0,2019,in
Ontario,51_60,0,2019,in
Ontario,61_70,0,2019,in
Ontario,71_80,0,2019,in
Ontario,81_90,0,2019,in
Ontario,91,0,2019,in
Ontario,unk,0,2019,in
Oregon,20,219,2019,in
Oregon,21_30,1110,2019,in
Oregon,31_40,899,2019,in
Oregon,41_50,577,2019,in
Oregon,51_60,535,2019,in
Oregon,61_70,540,2019,in
Oregon,71_80,252,2019,in
Oregon,81_90,57,2019,in
Oregon,91,5,2019,in
Oregon,unk,0,2019,in
Palau,20,1,2019,in
Palau,21_30,0,2019,in
Palau,31_40,0,2019,in
Palau,41_50,0,2019,in
Palau,51_60,0,2019,in
Palau,61_70,1,2019,in
Palau,71_80,0,2019,in
Palau,81_90,0,2019,in
Palau,91,0,2019,in
Palau,unk,0,2019,in
Pennsylvania,20,26,2019,in
Pennsylvania,21_30,133,2019,in
Pennsylvania,31_40,88,2019,in
Pennsylvania,41_50,58,2019,in
Pennsylvania,51_60,59,2019,in
Pennsylvania,61_70,36,2019,in
Pennsylvania,71_80,6,2019,in
Pennsylvania,81_90,5,2019,in
Pennsylvania,91,0,2019,in
Pennsylvania,unk,0,2019,in
Puerto Rico,20,1,2019,in
Puerto Rico,21_30,12,2019,in
Puerto Rico,31_40,8,2019,in
Puerto Rico,41_50,4,2019,in
Puerto Rico,51_60,3,2019,in
Puerto Rico,61_70,0,2019,in
Puerto Rico,71_80,0,2019,in
Puerto Rico,81_90,0,2019,in
Puerto Rico,91,0,2019,in
Puerto Rico,unk,0,2019,in
Quebec,20,0,2019,in
Quebec,21_30,1,2019,in
Quebec,31_40,0,2019,in
Quebec,41_50,0,2019,in
Quebec,51_60,0,2019,in
Quebec,61_70,0,2019,in
Quebec,71_80,0,2019,in
Quebec,81_90,0,2019,in
Quebec,91,0,2019,in
Quebec,unk,0,2019,in
Rhode Island,20,2,2019,in
Rhode Island,21_30,7,2019,in
Rhode Island,31_40,8,2019,in
Rhode Island,41_50,4,2019,in
Rhode Island,51_60,2,2019,in
Rhode Island,61_70,1,2019,in
Rhode Island,71_80,3,2019,in
Rhode Island,81_90,0,2019,in
Rhode Island,91,0,2019,in
Rhode Island,unk,0,2019,in
Saskatchewan,20,0,2019,in
Saskatchewan,21_30,0,2019,in
Saskatchewan,31_40,0,2019,in
Saskatchewan,41_50,0,2019,in
Saskatchewan,51_60,1,2019,in
Saskatchewan,61_70,0,2019,in
Saskatchewan,71_80,0,2019,in
Saskatchewan,81_90,0,2019,in
Saskatchewan,91,0,2019,in
Saskatchewan,unk,0,2019,in
South Carolina,20,12,2019,in
South Carolina,21_30,61,2019,in
South Carolina,31_40,41,2019,in
South Carolina,41_50,31,2019,in
South Carolina,51_60,24,2019,in
South Carolina,61_70,17,2019,in
South Carolina,71_80,6,2019,in
South Carolina,81_90,1,2019,in
South Carolina,91,0,2019,in
South Carolina,unk,0,2019,in
South Dakota,20,10,2019,in
South Dakota,21_30,55,2019,in
South Dakota,31_40,44,2019,in
South Dakota,41_50,23,2019,in
South Dakota,51_60,21,2019,in
South Dakota,61_70,40,2019,in
South Dakota,71_80,24,2019,in
South Dakota,81_90,2,2019,in
South Dakota,91,0,2019,in
South Dakota,unk,0,2019,in
Tennessee,20,14,2019,in
Tennessee,21_30,106,2019,in
Tennessee,31_40,88,2019,in
Tennessee,41_50,51,2019,in
Tennessee,51_60,50,2019,in
Tennessee,61_70,21,2019,in
Tennessee,71_80,14,2019,in
Tennessee,81_90,3,2019,in
Tennessee,91,0,2019,in
Tennessee,unk,0,2019,in
Texas,20,101,2019,in
Texas,21_30,544,2019,in
Texas,31_40,433,2019,in
Texas,41_50,275,2019,in
Texas,51_60,197,2019,in
Texas,61_70,181,2019,in
Texas,71_80,47,2019,in
Texas,81_90,12,2019,in
Texas,91,1,2019,in
Texas,unk,0,2019,in
Utah,20,203,2019,in
Utah,21_30,1555,2019,in
Utah,31_40,917,2019,in
Utah,41_50,490,2019,in
Utah,51_60,341,2019,in
Utah,61_70,300,2019,in
Utah,71_80,103,2019,in
Utah,81_90,27,2019,in
Utah,91,2,2019,in
Utah,unk,0,2019,in
Vermont,20,5,2019,in
Vermont,21_30,18,2019,in
Vermont,31_40,18,2019,in
Vermont,41_50,9,2019,in
Vermont,51_60,4,2019,in
Vermont,61_70,7,2019,in
Vermont,71_80,2,2019,in
Vermont,81_90,0,2019,in
Vermont,91,0,2019,in
Vermont,unk,0,2019,in
Virgin Islands,20,1,2019,in
Virgin Islands,21_30,0,2019,in
Virgin Islands,31_40,1,2019,in
Virgin Islands,41_50,0,2019,in
Virgin Islands,51_60,0,2019,in
Virgin Islands,61_70,0,2019,in
Virgin Islands,71_80,0,2019,in
Virgin Islands,81_90,0,2019,in
Virgin Islands,91,0,2019,in
Virgin Islands,unk,0,2019,in
Virginia,20,39,2019,in
Virginia,21_30,168,2019,in
Virginia,31_40,115,2019,in
Virginia,41_50,82,2019,in
Virginia,51_60,62,2019,in
Virginia,61_70,62,2019,in
Virginia,71_80,14,2019,in
Virginia,81_90,2,2019,in
Virginia,91,2,2019,in
Virginia,unk,0,2019,in
Washington,20,340,2019,in
Washington,21_30,2147,2019,in
Washington,31_40,1534,2019,in
Washington,41_50,1061,2019,in
Washington,51_60,1116,2019,in
Washington,61_70,1131,2019,in
Washington,71_80,451,2019,in
Washington,81_90,94,2019,in
Washington,91,13,2019,in
Washington,unk,1,2019,in
West Virginia,20,9,2019,in
West Virginia,21_30,19,2019,in
West Virginia,31_40,9,2019,in
West Virginia,41_50,10,2019,in
West Virginia,51_60,4,2019,in
West Virginia,61_70,8,2019,in
West Virginia,71_80,3,2019,in
West Virginia,81_90,1,2019,in
West Virginia,91,0,2019,in
West Virginia,unk,0,2019,in
Wisconsin,20,18,2019,in
Wisconsin,21_30,112,2019,in
Wisconsin,31_40,60,2019,in
Wisconsin,41_50,33,2019,in
Wisconsin,51_60,47,2019,in
Wisconsin,61_70,35,2019,in
Wisconsin,71_80,10,2019,in
Wisconsin,81_90,3,2019,in
Wisconsin,91,1,2019,in
Wisconsin,unk,0,2019,in
Wyoming,20,43,2019,in
Wyoming,21_30,259,2019,in
Wyoming,31_40,207,2019,in
Wyoming,41_50,123,2019,in
Wyoming,51_60,106,2019,in
Wyoming,61_70,85,2019,in
Wyoming,71_80,34,2019,in
Wyoming,81_90,8,2019,in
Wyoming,91,0,2019,in
Wyoming,unk,0,2019,in
Alabama,20,6,2020,in
Alabama,21_30,69,2020,in
Alabama,31_40,44,2020,in
Alabama,41_50,28,2020,in
Alabama,51_60,19,2020,in
Alabama,61_70,12,2020,in
Alabama,71_80,3,2020,in
Alabama,81_90,1,2020,in
Alabama,91,0,2020,in
Alabama,unk,0,2020,in
Alaska,20,38,2020,in
Alaska,21_30,194,2020,in
Alaska,31_40,177,2020,in
Alaska,41_50,148,2020,in
Alaska,51_60,133,2020,in
Alaska,61_70,120,2020,in
Alaska,71_80,53,2020,in
Alaska,81_90,11,2020,in
Alaska,91,0,2020,in
Alaska,unk,0,2020,in
Alberta,20,2,2020,in
Alberta,21_30,4,2020,in
Alberta,31_40,2,2020,in
Alberta,41_50,1,2020,in
Alberta,51_60,2,2020,in
Alberta,61_70,0,2020,in
Alberta,71_80,0,2020,in
Alberta,81_90,0,2020,in
Alberta,91,0,2020,in
Alberta,unk,0,2020,in
American Samoa,20,1,2020,in
American Samoa,21_30,1,2020,in
American Samoa,31_40,2,2020,in
American Samoa,41_50,0,2020,in
American Samoa,51_60,1,2020,in
American Samoa,61_70,1,2020,in
American Samoa,71_80,0,2020,in
American Samoa,81_90,0,2020,in
American Samoa,91,0,2020,in
American Samoa,unk,0,2020,in
Arizona,20,99,2020,in
Arizona,21_30,642,2020,in
Arizona,31_40,470,2020,in
Arizona,41_50,312,2020,in
Arizona,51_60,269,2020,in
Arizona,61_70,308,2020,in
Arizona,71_80,179,2020,in
Arizona,81_90,53,2020,in
Arizona,91,3,2020,in
Arizona,unk,0,2020,in
Arkansas,20,6,2020,in
Arkansas,21_30,66,2020,in
Arkansas,31_40,49,2020,in
Arkansas,41_50,26,2020,in
Arkansas,51_60,25,2020,in
Arkansas,61_70,17,2020,in
Arkansas,71_80,7,2020,in
Arkansas,81_90,4,2020,in
Arkansas,91,1,2020,in
Arkansas,unk,0,2020,in
British Columbia,20,4,2020,in
British Columbia,21_30,6,2020,in
British Columbia,31_40,1,2020,in
British Columbia,41_50,2,2020,in
British Columbia,51_60,0,2020,in
British Columbia,61_70,1,2020,in
British Columbia,71_80,0,2020,in
British Columbia,81_90,1,2020,in
British Columbia,91,0,2020,in
British Columbia,unk,0,2020,in
California,20,806,2020,in
California,21_30,3974,2020,in
California,31_40,4044,2020,in
California,41_50,2801,2020,in
California,51_60,3426,2020,in
California,61_70,3177,2020,in
California,71_80,1242,2020,in
California,81_90,266,2020,in
California,91,29,2020,in
California,unk,0,2020,in
Canada,20,2,2020,in
Canada,21_30,10,2020,in
Canada,31_40,5,2020,in
Canada,41_50,1,2020,in
Canada,51_60,0,2020,in
Canada,61_70,2,2020,in
Canada,71_80,0,2020,in
Canada,81_90,0,2020,in
Canada,91,0,2020,in
Canada,unk,0,2020,in
Colorado,20,77,2020,in
Colorado,21_30,603,2020,in
Colorado,31_40,532,2020,in
Colorado,41_50,304,2020,in
Colorado,51_60,312,2020,in
Colorado,61_70,259,2020,in
Colorado,71_80,94,2020,in
Colorado,81_90,19,2020,in
Colorado,91,6,2020,in
Colorado,unk,0,2020,in
Connecticut,20,1,2020,in
Connecticut,21_30,41,2020,in
Connecticut,31_40,20,2020,in
Connecticut,41_50,16,2020,in
Connecticut,51_60,12,2020,in
Connecticut,61_70,13,2020,in
Connecticut,71_80,3,2020,in
Connecticut,81_90,0,2020,in
Connecticut,91,0,2020,in
Connecticut,unk,0,2020,in
Delaware,20,1,2020,in
Delaware,21_30,13,2020,in
Delaware,31_40,17,2020,in
Delaware,41_50,7,2020,in
Delaware,51_60,3,2020,in
Delaware,61_70,5,2020,in
Delaware,71_80,0,2020,in
Delaware,81_90,2,2020,in
Delaware,91,0,2020,in
Delaware,unk,0,2020,in
District Of Columbia,20,1,2020,in
District Of Columbia,21_30,12,2020,in
District Of Columbia,31_40,17,2020,in
District Of Columbia,41_50,3,2020,in
District Of Columbia,51_60,2,2020,in
District Of Columbia,61_70,1,2020,in
District Of Columbia,71_80,1,2020,in
District Of Columbia,81_90,1,2020,in
District Of Columbia,91,0,2020,in
District Of Columbia,unk,0,2020,in
Federated States Of Micronesia,20,0,2020,in
Federated States Of Micronesia,21_30,0,2020,in
Federated States Of Micronesia,31_40,0,2020,in
Federated States Of Micronesia,41_50,1,2020,in
Federated States Of Micronesia,51_60,0,2020,in
Federated States Of Micronesia,61_70,0,2020,in
Federated States Of Micronesia,71_80,0,2020,in
Federated States Of Micronesia,81_90,0,2020,in
Federated States Of Micronesia,91,0,2020,in
Federated States Of Micronesia,unk,0,2020,in
Florida,20,40,2020,in
Florida,21_30,265,2020,in
Florida,31_40,234,2020,in
Florida,41_50,159,2020,in
Florida,51_60,136,2020,in
Florida,61_70,113,2020,in
Florida,71_80,58,2020,in
Florida,81_90,14,2020,in
Florida,91,3,2020,in
Florida,unk,0,2020,in
General Service Administration,20,6,2020,in
General Service Administration,21_30,29,2020,in
General Service Administration,31_40,14,2020,in
General Service Administration,41_50,10,2020,in
General Service Administration,51_60,5,2020,in
General Service Administration,61_70,2,2020,in
General Service Administration,71_80,1,2020,in
General Service Administration,81_90,0,2020,in
General Service Administration,91,0,2020,in
General Service Administration,unk,0,2020,in
Georgia,20,19,2020,in
Georgia,21_30,150,2020,in
Georgia,31_40,109,2020,in
Georgia,41_50,59,2020,in
Georgia,51_60,49,2020,in
Georgia,61_70,32,2020,in
Georgia,71_80,11,2020,in
Georgia,81_90,3,2020,in
Georgia,91,0,2020,in
Georgia,unk,0,2020,in
Germany,20,0,2020,in
Germany,21_30,1,2020,in
Germany,31_40,0,2020,in
Germany,41_50,0,2020,in
Germany,51_60,0,2020,in
Germany,61_70,0,2020,in
Germany,71_80,0,2020,in
Germany,81_90,0,2020,in
Germany,91,0,2020,in
Germany,unk,0,2020,in
Guam,20,4,2020,in
Guam,21_30,1,2020,in
Guam,31_40,4,2020,in
Guam,41_50,5,2020,in
Guam,51_60,1,2020,in
Guam,61_70,0,2020,in
Guam,71_80,0,2020,in
Guam,81_90,0,2020,in
Guam,91,0,2020,in
Guam,unk,0,2020,in
Hawaii,20,14,2020,in
Hawaii,21_30,75,2020,in
Hawaii,31_40,78,2020,in
Hawaii,41_50,66,2020,in
Hawaii,51_60,61,2020,in
Hawaii,61_70,43,2020,in
Hawaii,71_80,21,2020,in
Hawaii,81_90,2,2020,in
Hawaii,91,1,2020,in
Hawaii,unk,0,2020,in
Idaho,20,0,2020,in
Idaho,21_30,0,2020,in
Idaho,31_40,0,2020,in
Idaho,41_50,0,2020,in
Idaho,51_60,0,2020,in
Idaho,61_70,0,2020,in
Idaho,71_80,0,2020,in
Idaho,81_90,0,2020,in
Idaho,91,0,2020,in
Idaho,unk,0,2020,in
Illinois,20,23,2020,in
Illinois,21_30,207,2020,in
Illinois,31_40,132,2020,in
Illinois,41_50,79,2020,in
Illinois,51_60,68,2020,in
Illinois,61_70,45,2020,in
Illinois,71_80,20,2020,in
Illinois,81_90,5,2020,in
Illinois,91,1,2020,in
Illinois,unk,0,2020,in
Indiana,20,19,2020,in
Indiana,21_30,109,2020,in
Indiana,31_40,67,2020,in
Indiana,41_50,32,2020,in
Indiana,51_60,33,2020,in
Indiana,61_70,24,2020,in
Indiana,71_80,6,2020,in
Indiana,81_90,2,2020,in
Indiana,91,0,2020,in
Indiana,unk,0,2020,in
Iowa,20,18,2020,in
Iowa,21_30,83,2020,in
Iowa,31_40,57,2020,in
Iowa,41_50,27,2020,in
Iowa,51_60,29,2020,in
Iowa,61_70,24,2020,in
Iowa,71_80,7,2020,in
Iowa,81_90,0,2020,in
Iowa,91,0,2020,in
Iowa,unk,0,2020,in
Kansas,20,17,2020,in
Kansas,21_30,100,2020,in
Kansas,31_40,68,2020,in
Kansas,41_50,39,2020,in
Kansas,51_60,30,2020,in
Kansas,61_70,23,2020,in
Kansas,71_80,8,2020,in
Kansas,81_90,1,2020,in
Kansas,91,1,2020,in
Kansas,unk,0,2020,in
Kentucky,20,6,2020,in
Kentucky,21_30,52,2020,in
Kentucky,31_40,28,2020,in
Kentucky,41_50,17,2020,in
Kentucky,51_60,18,2020,in
Kentucky,61_70,7,2020,in
Kentucky,71_80,2,2020,in
Kentucky,81_90,1,2020,in
Kentucky,91,0,2020,in
Kentucky,unk,0,2020,in
Louisiana,20,3,2020,in
Louisiana,21_30,30,2020,in
Louisiana,31_40,32,2020,in
Louisiana,41_50,13,2020,in
Louisiana,51_60,12,2020,in
Louisiana,61_70,12,2020,in
Louisiana,71_80,4,2020,in
Louisiana,81_90,1,2020,in
Louisiana,91,0,2020,in
Louisiana,unk,0,2020,in
Maine,20,1,2020,in
Maine,21_30,19,2020,in
Maine,31_40,19,2020,in
Maine,41_50,6,2020,in
Maine,51_60,4,2020,in
Maine,61_70,5,2020,in
Maine,71_80,3,2020,in
Maine,81_90,1,2020,in
Maine,91,0,2020,in
Maine,unk,0,2020,in
Manitoba,20,0,2020,in
Manitoba,21_30,0,2020,in
Manitoba,31_40,0,2020,in
Manitoba,41_50,0,2020,in
Manitoba,51_60,0,2020,in
Manitoba,61_70,0,2020,in
Manitoba,71_80,0,2020,in
Manitoba,81_90,0,2020,in
Manitoba,91,0,2020,in
Manitoba,unk,0,2020,in
Maryland,20,3,2020,in
Maryland,21_30,56,2020,in
Maryland,31_40,53,2020,in
Maryland,41_50,25,2020,in
Maryland,51_60,22,2020,in
Maryland,61_70,33,2020,in
Maryland,71_80,10,2020,in
Maryland,81_90,2,2020,in
Maryland,91,0,2020,in
Maryland,unk,0,2020,in
Massachusetts,20,10,2020,in
Massachusetts,21_30,57,2020,in
Massachusetts,31_40,37,2020,in
Massachusetts,41_50,27,2020,in
Massachusetts,51_60,18,2020,in
Massachusetts,61_70,10,2020,in
Massachusetts,71_80,9,2020,in
Massachusetts,81_90,0,2020,in
Massachusetts,91,0,2020,in
Massachusetts,unk,0,2020,in
Mexico,20,0,2020,in
Mexico,21_30,2,2020,in
Mexico,31_40,2,2020,in
Mexico,41_50,1,2020,in
Mexico,51_60,0,2020,in
Mexico,61_70,1,2020,in
Mexico,71_80,0,2020,in
Mexico,81_90,0,2020,in
Mexico,91,0,2020,in
Mexico,unk,0,2020,in
Michigan,20,16,2020,in
Michigan,21_30,135,2020,in
Michigan,31_40,84,2020,in
Michigan,41_50,46,2020,in
Michigan,51_60,41,2020,in
Michigan,61_70,49,2020,in
Michigan,71_80,22,2020,in
Michigan,81_90,5,2020,in
Michigan,91,0,2020,in
Michigan,unk,0,2020,in
Minnesota,20,21,2020,in
Minnesota,21_30,142,2020,in
Minnesota,31_40,105,2020,in
Minnesota,41_50,47,2020,in
Minnesota,51_60,56,2020,in
Minnesota,61_70,40,2020,in
Minnesota,71_80,12,2020,in
Minnesota,81_90,4,2020,in
Minnesota,91,0,2020,in
Minnesota,unk,0,2020,in
Mississippi,20,3,2020,in
Mississippi,21_30,28,2020,in
Mississippi,31_40,29,2020,in
Mississippi,41_50,15,2020,in
Mississippi,51_60,12,2020,in
Mississippi,61_70,6,2020,in
Mississippi,71_80,2,2020,in
Mississippi,81_90,2,2020,in
Mississippi,91,0,2020,in
Mississippi,unk,0,2020,in
Missouri,20,32,2020,in
Missouri,21_30,177,2020,in
Missouri,31_40,102,2020,in
Missouri,41_50,70,2020,in
Missouri,51_60,46,2020,in
Missouri,61_70,52,2020,in
Missouri,71_80,24,2020,in
Missouri,81_90,10,2020,in
Missouri,91,0,2020,in
Missouri,unk,0,2020,in
Montana,20,69,2020,in
Montana,21_30,401,2020,in
Montana,31_40,262,2020,in
Montana,41_50,181,2020,in
Montana,51_60,173,2020,in
Montana,61_70,166,2020,in
Montana,71_80,89,2020,in
Montana,81_90,22,2020,in
Montana,91,4,2020,in
Montana,unk,0,2020,in
Nebraska,20,10,2020,in
Nebraska,21_30,68,2020,in
Nebraska,31_40,41,2020,in
Nebraska,41_50,27,2020,in
Nebraska,51_60,26,2020,in
Nebraska,61_70,21,2020,in
Nebraska,71_80,5,2020,in
Nebraska,81_90,2,2020,in
Nebraska,91,0,2020,in
Nebraska,unk,0,2020,in
Nevada,20,86,2020,in
Nevada,21_30,471,2020,in
Nevada,31_40,347,2020,in
Nevada,41_50,280,2020,in
Nevada,51_60,298,2020,in
Nevada,61_70,280,2020,in
Nevada,71_80,131,2020,in
Nevada,81_90,27,2020,in
Nevada,91,3,2020,in
Nevada,unk,0,2020,in
New Hampshire,20,4,2020,in
New Hampshire,21_30,26,2020,in
