"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Idaho"	"16"	"2015"	"2015"	"88 years"	"88"	362	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2015"	"2015"	"89 years"	"89"	347	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2015"	"2015"	"90 years"	"90"	350	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2015"	"2015"	"91 years"	"91"	359	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2015"	"2015"	"92 years"	"92"	313	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2015"	"2015"	"93 years"	"93"	301	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2015"	"2015"	"94 years"	"94"	265	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2015"	"2015"	"95 years"	"95"	205	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2015"	"2015"	"96 years"	"96"	155	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2015"	"2015"	"97 years"	"97"	132	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2015"	"2015"	"98 years"	"98"	87	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2015"	"2015"	"99 years"	"99"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2015"	"2015"	"100+ years"	"100"	114	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2015"	"2015"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2016"	"2016"	"< 1 year"	"0"	137	22986	596.0	496.2	695.8	50.9	0.1%
	"Idaho"	"16"	"2016"	"2016"	"1 year"	"1"	11	23226	Unreliable	23.6	84.7	14.3	0.0%
	"Idaho"	"16"	"2016"	"2016"	"2 years"	"2"	Suppressed	22804	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"3 years"	"3"	Suppressed	23244	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"4 years"	"4"	Suppressed	23029	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"5 years"	"5"	Suppressed	23292	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"6 years"	"6"	Suppressed	24094	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"7 years"	"7"	Suppressed	24595	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"8 years"	"8"	Suppressed	25270	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"9 years"	"9"	Suppressed	25428	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"10 years"	"10"	Suppressed	25228	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"11 years"	"11"	Suppressed	25497	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"12 years"	"12"	Suppressed	25076	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"13 years"	"13"	Suppressed	24619	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"14 years"	"14"	10	24706	Unreliable	19.4	74.4	12.8	0.0%
	"Idaho"	"16"	"2016"	"2016"	"15 years"	"15"	Suppressed	24784	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2016"	"2016"	"16 years"	"16"	12	24950	Unreliable	24.9	84.0	13.9	0.0%
	"Idaho"	"16"	"2016"	"2016"	"17 years"	"17"	18	24345	Unreliable	43.8	116.9	17.4	0.0%
	"Idaho"	"16"	"2016"	"2016"	"18 years"	"18"	13	22759	Unreliable	30.4	97.7	15.8	0.0%
	"Idaho"	"16"	"2016"	"2016"	"19 years"	"19"	15	21953	Unreliable	38.2	112.7	17.6	0.0%
	"Idaho"	"16"	"2016"	"2016"	"20 years"	"20"	17	21061	Unreliable	47.0	129.2	19.6	0.0%
	"Idaho"	"16"	"2016"	"2016"	"21 years"	"21"	27	21721	124.3	81.9	180.9	23.9	0.0%
	"Idaho"	"16"	"2016"	"2016"	"22 years"	"22"	17	22930	Unreliable	43.2	118.7	18.0	0.0%
	"Idaho"	"16"	"2016"	"2016"	"23 years"	"23"	15	22806	Unreliable	36.8	108.5	17.0	0.0%
	"Idaho"	"16"	"2016"	"2016"	"24 years"	"24"	16	23333	Unreliable	39.2	111.4	17.1	0.0%
	"Idaho"	"16"	"2016"	"2016"	"25 years"	"25"	22	23134	95.1	59.6	144.0	20.3	0.0%
	"Idaho"	"16"	"2016"	"2016"	"26 years"	"26"	22	23025	95.5	59.9	144.7	20.4	0.0%
	"Idaho"	"16"	"2016"	"2016"	"27 years"	"27"	22	22649	97.1	60.9	147.1	20.7	0.0%
	"Idaho"	"16"	"2016"	"2016"	"28 years"	"28"	16	21577	Unreliable	42.4	120.4	18.5	0.0%
	"Idaho"	"16"	"2016"	"2016"	"29 years"	"29"	28	21432	130.6	86.8	188.8	24.7	0.0%
	"Idaho"	"16"	"2016"	"2016"	"30 years"	"30"	23	21660	106.2	67.3	159.3	22.1	0.0%
	"Idaho"	"16"	"2016"	"2016"	"31 years"	"31"	21	21978	95.6	59.1	146.1	20.9	0.0%
	"Idaho"	"16"	"2016"	"2016"	"32 years"	"32"	16	21661	Unreliable	42.2	120.0	18.5	0.0%
	"Idaho"	"16"	"2016"	"2016"	"33 years"	"33"	30	21948	136.7	92.2	195.1	25.0	0.0%
	"Idaho"	"16"	"2016"	"2016"	"34 years"	"34"	33	22497	146.7	101.0	206.0	25.5	0.0%
	"Idaho"	"16"	"2016"	"2016"	"35 years"	"35"	37	22270	166.1	117.0	229.0	27.3	0.0%
	"Idaho"	"16"	"2016"	"2016"	"36 years"	"36"	36	22450	160.4	112.3	222.0	26.7	0.0%
	"Idaho"	"16"	"2016"	"2016"	"37 years"	"37"	30	21687	138.3	93.3	197.5	25.3	0.0%
	"Idaho"	"16"	"2016"	"2016"	"38 years"	"38"	39	20856	187.0	133.0	255.6	29.9	0.0%
	"Idaho"	"16"	"2016"	"2016"	"39 years"	"39"	32	20946	152.8	104.5	215.7	27.0	0.0%
	"Idaho"	"16"	"2016"	"2016"	"40 years"	"40"	31	19924	155.6	105.7	220.8	27.9	0.0%
	"Idaho"	"16"	"2016"	"2016"	"41 years"	"41"	47	20369	230.7	169.5	306.8	33.7	0.0%
	"Idaho"	"16"	"2016"	"2016"	"42 years"	"42"	35	19018	184.0	128.2	256.0	31.1	0.0%
	"Idaho"	"16"	"2016"	"2016"	"43 years"	"43"	28	19026	147.2	97.8	212.7	27.8	0.0%
	"Idaho"	"16"	"2016"	"2016"	"44 years"	"44"	41	19449	210.8	151.3	286.0	32.9	0.0%
	"Idaho"	"16"	"2016"	"2016"	"45 years"	"45"	38	20680	183.8	130.0	252.2	29.8	0.0%
	"Idaho"	"16"	"2016"	"2016"	"46 years"	"46"	57	20563	277.2	209.9	359.1	36.7	0.0%
	"Idaho"	"16"	"2016"	"2016"	"47 years"	"47"	42	19482	215.6	155.4	291.4	33.3	0.0%
	"Idaho"	"16"	"2016"	"2016"	"48 years"	"48"	54	18733	288.3	216.6	376.1	39.2	0.0%
	"Idaho"	"16"	"2016"	"2016"	"49 years"	"49"	66	18724	352.5	272.6	448.5	43.4	0.0%
	"Idaho"	"16"	"2016"	"2016"	"50 years"	"50"	62	18811	329.6	252.7	422.5	41.9	0.0%
	"Idaho"	"16"	"2016"	"2016"	"51 years"	"51"	80	19525	409.7	324.9	509.9	45.8	0.0%
	"Idaho"	"16"	"2016"	"2016"	"52 years"	"52"	82	20085	408.3	324.7	506.8	45.1	0.0%
	"Idaho"	"16"	"2016"	"2016"	"53 years"	"53"	115	20912	549.9	449.4	650.4	51.3	0.0%
	"Idaho"	"16"	"2016"	"2016"	"54 years"	"54"	95	21094	450.4	364.4	550.5	46.2	0.0%
	"Idaho"	"16"	"2016"	"2016"	"55 years"	"55"	133	21793	610.3	506.6	714.0	52.9	0.1%
	"Idaho"	"16"	"2016"	"2016"	"56 years"	"56"	136	21594	629.8	524.0	735.7	54.0	0.1%
	"Idaho"	"16"	"2016"	"2016"	"57 years"	"57"	160	21051	760.1	642.3	877.8	60.1	0.1%
	"Idaho"	"16"	"2016"	"2016"	"58 years"	"58"	153	21436	713.8	600.7	826.9	57.7	0.1%
	"Idaho"	"16"	"2016"	"2016"	"59 years"	"59"	150	21446	699.4	587.5	811.4	57.1	0.1%
	"Idaho"	"16"	"2016"	"2016"	"60 years"	"60"	153	20790	735.9	619.3	852.5	59.5	0.1%
	"Idaho"	"16"	"2016"	"2016"	"61 years"	"61"	196	20571	952.8	819.4	1086.2	68.1	0.1%
	"Idaho"	"16"	"2016"	"2016"	"62 years"	"62"	180	20174	892.2	761.9	1022.6	66.5	0.1%
	"Idaho"	"16"	"2016"	"2016"	"63 years"	"63"	198	20181	981.1	844.5	1117.8	69.7	0.1%
	"Idaho"	"16"	"2016"	"2016"	"64 years"	"64"	224	19214	1165.8	1013.1	1318.5	77.9	0.1%
	"Idaho"	"16"	"2016"	"2016"	"65 years"	"65"	206	18657	1104.1	953.4	1254.9	76.9	0.1%
	"Idaho"	"16"	"2016"	"2016"	"66 years"	"66"	218	18123	1202.9	1043.2	1362.6	81.5	0.1%
	"Idaho"	"16"	"2016"	"2016"	"67 years"	"67"	228	17665	1290.7	1123.2	1458.2	85.5	0.1%
	"Idaho"	"16"	"2016"	"2016"	"68 years"	"68"	246	17689	1390.7	1216.9	1564.5	88.7	0.1%
	"Idaho"	"16"	"2016"	"2016"	"69 years"	"69"	273	17856	1528.9	1347.5	1710.3	92.5	0.1%
	"Idaho"	"16"	"2016"	"2016"	"70 years"	"70"	198	13333	1485.0	1278.2	1691.9	105.5	0.1%
	"Idaho"	"16"	"2016"	"2016"	"71 years"	"71"	242	13220	1830.6	1599.9	2061.2	117.7	0.1%
	"Idaho"	"16"	"2016"	"2016"	"72 years"	"72"	280	13031	2148.7	1897.0	2400.4	128.4	0.1%
	"Idaho"	"16"	"2016"	"2016"	"73 years"	"73"	277	13009	2129.3	1878.5	2380.1	127.9	0.1%
	"Idaho"	"16"	"2016"	"2016"	"74 years"	"74"	277	11157	2482.7	2190.4	2775.1	149.2	0.1%
	"Idaho"	"16"	"2016"	"2016"	"75 years"	"75"	324	10199	3176.8	2830.9	3522.7	176.5	0.1%
	"Idaho"	"16"	"2016"	"2016"	"76 years"	"76"	287	9506	3019.1	2669.8	3368.4	178.2	0.1%
	"Idaho"	"16"	"2016"	"2016"	"77 years"	"77"	367	8778	4180.9	3753.2	4608.7	218.2	0.1%
	"Idaho"	"16"	"2016"	"2016"	"78 years"	"78"	321	8135	3945.9	3514.2	4377.6	220.2	0.1%
	"Idaho"	"16"	"2016"	"2016"	"79 years"	"79"	321	7294	4400.9	3919.4	4882.3	245.6	0.1%
	"Idaho"	"16"	"2016"	"2016"	"80 years"	"80"	360	6821	5277.8	4732.6	5823.0	278.2	0.1%
	"Idaho"	"16"	"2016"	"2016"	"81 years"	"81"	354	6250	5664.0	5074.0	6254.0	301.0	0.1%
	"Idaho"	"16"	"2016"	"2016"	"82 years"	"82"	355	5570	6373.4	5710.4	7036.4	338.3	0.1%
	"Idaho"	"16"	"2016"	"2016"	"83 years"	"83"	366	5296	6910.9	6202.9	7618.9	361.2	0.1%
	"Idaho"	"16"	"2016"	"2016"	"84 years"	"84"	379	4965	7633.4	6864.9	8402.0	392.1	0.1%
	"Idaho"	"16"	"2016"	"2016"	"85 years"	"85"	369	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2016"	"2016"	"86 years"	"86"	335	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2016"	"2016"	"87 years"	"87"	395	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2%
	"Idaho"	"16"	"2016"	"2016"	"88 years"	"88"	402	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2%
	"Idaho"	"16"	"2016"	"2016"	"89 years"	"89"	395	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2%
	"Idaho"	"16"	"2016"	"2016"	"90 years"	"90"	383	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2016"	"2016"	"91 years"	"91"	324	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2016"	"2016"	"92 years"	"92"	300	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2016"	"2016"	"93 years"	"93"	258	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2016"	"2016"	"94 years"	"94"	271	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2016"	"2016"	"95 years"	"95"	179	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2016"	"2016"	"96 years"	"96"	145	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2016"	"2016"	"97 years"	"97"	117	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2016"	"2016"	"98 years"	"98"	91	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2016"	"2016"	"99 years"	"99"	66	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2016"	"2016"	"100+ years"	"100"	128	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2016"	"2016"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2017"	"2017"	"< 1 year"	"0"	102	22911	445.2	358.8	531.6	44.1	0.0%
	"Idaho"	"16"	"2017"	"2017"	"1 year"	"1"	10	23384	Unreliable	20.5	78.6	13.5	0.0%
	"Idaho"	"16"	"2017"	"2017"	"2 years"	"2"	Suppressed	23796	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"3 years"	"3"	Suppressed	23216	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"4 years"	"4"	Suppressed	23730	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"5 years"	"5"	Suppressed	23594	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"6 years"	"6"	Suppressed	24132	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"7 years"	"7"	Suppressed	24484	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"8 years"	"8"	Suppressed	24917	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"9 years"	"9"	Suppressed	25810	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"10 years"	"10"	Suppressed	25960	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"11 years"	"11"	Suppressed	25706	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"12 years"	"12"	Suppressed	25761	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"13 years"	"13"	Suppressed	25712	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"14 years"	"14"	11	25176	Unreliable	21.8	78.2	13.2	0.0%
	"Idaho"	"16"	"2017"	"2017"	"15 years"	"15"	15	24836	Unreliable	33.8	99.6	15.6	0.0%
	"Idaho"	"16"	"2017"	"2017"	"16 years"	"16"	Suppressed	25331	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2017"	"2017"	"17 years"	"17"	14	25336	Unreliable	30.2	92.7	14.8	0.0%
	"Idaho"	"16"	"2017"	"2017"	"18 years"	"18"	15	23779	Unreliable	35.3	104.0	16.3	0.0%
	"Idaho"	"16"	"2017"	"2017"	"19 years"	"19"	17	22278	Unreliable	44.5	122.2	18.5	0.0%
	"Idaho"	"16"	"2017"	"2017"	"20 years"	"20"	18	21270	Unreliable	50.2	133.7	19.9	0.0%
	"Idaho"	"16"	"2017"	"2017"	"21 years"	"21"	12	21773	Unreliable	28.5	96.3	15.9	0.0%
	"Idaho"	"16"	"2017"	"2017"	"22 years"	"22"	18	22751	Unreliable	46.9	125.0	18.6	0.0%
	"Idaho"	"16"	"2017"	"2017"	"23 years"	"23"	23	23384	98.4	62.4	147.6	20.5	0.0%
	"Idaho"	"16"	"2017"	"2017"	"24 years"	"24"	20	23559	84.9	51.9	131.1	19.0	0.0%
	"Idaho"	"16"	"2017"	"2017"	"25 years"	"25"	29	23800	121.8	81.6	175.0	22.6	0.0%
	"Idaho"	"16"	"2017"	"2017"	"26 years"	"26"	28	23715	118.1	78.5	170.6	22.3	0.0%
	"Idaho"	"16"	"2017"	"2017"	"27 years"	"27"	24	23586	101.8	65.2	151.4	20.8	0.0%
	"Idaho"	"16"	"2017"	"2017"	"28 years"	"28"	21	22591	93.0	57.5	142.1	20.3	0.0%
	"Idaho"	"16"	"2017"	"2017"	"29 years"	"29"	29	21708	133.6	89.5	191.9	24.8	0.0%
	"Idaho"	"16"	"2017"	"2017"	"30 years"	"30"	16	21706	Unreliable	42.1	119.7	18.4	0.0%
	"Idaho"	"16"	"2017"	"2017"	"31 years"	"31"	30	21880	137.1	92.5	195.7	25.0	0.0%
	"Idaho"	"16"	"2017"	"2017"	"32 years"	"32"	32	22223	144.0	98.5	203.3	25.5	0.0%
	"Idaho"	"16"	"2017"	"2017"	"33 years"	"33"	31	22022	140.8	95.6	199.8	25.3	0.0%
	"Idaho"	"16"	"2017"	"2017"	"34 years"	"34"	35	22488	155.6	108.4	216.5	26.3	0.0%
	"Idaho"	"16"	"2017"	"2017"	"35 years"	"35"	27	22687	119.0	78.4	173.2	22.9	0.0%
	"Idaho"	"16"	"2017"	"2017"	"36 years"	"36"	46	22867	201.2	147.3	268.3	29.7	0.0%
	"Idaho"	"16"	"2017"	"2017"	"37 years"	"37"	39	23139	168.5	119.9	230.4	27.0	0.0%
	"Idaho"	"16"	"2017"	"2017"	"38 years"	"38"	33	22008	149.9	103.2	210.6	26.1	0.0%
	"Idaho"	"16"	"2017"	"2017"	"39 years"	"39"	35	21555	162.4	113.1	225.8	27.4	0.0%
	"Idaho"	"16"	"2017"	"2017"	"40 years"	"40"	34	21084	161.3	111.7	225.3	27.7	0.0%
	"Idaho"	"16"	"2017"	"2017"	"41 years"	"41"	40	20192	198.1	141.5	269.8	31.3	0.0%
	"Idaho"	"16"	"2017"	"2017"	"42 years"	"42"	36	20448	176.1	123.3	243.7	29.3	0.0%
	"Idaho"	"16"	"2017"	"2017"	"43 years"	"43"	39	19554	199.4	141.8	272.7	31.9	0.0%
	"Idaho"	"16"	"2017"	"2017"	"44 years"	"44"	35	19084	183.4	127.7	255.1	31.0	0.0%
	"Idaho"	"16"	"2017"	"2017"	"45 years"	"45"	49	19855	246.8	182.6	326.3	35.3	0.0%
	"Idaho"	"16"	"2017"	"2017"	"46 years"	"46"	52	20847	249.4	186.3	327.1	34.6	0.0%
	"Idaho"	"16"	"2017"	"2017"	"47 years"	"47"	49	20766	236.0	174.6	312.0	33.7	0.0%
	"Idaho"	"16"	"2017"	"2017"	"48 years"	"48"	62	19882	311.8	239.1	399.8	39.6	0.0%
	"Idaho"	"16"	"2017"	"2017"	"49 years"	"49"	65	18915	343.6	265.2	438.0	42.6	0.0%
	"Idaho"	"16"	"2017"	"2017"	"50 years"	"50"	67	18950	353.6	274.0	449.0	43.2	0.0%
	"Idaho"	"16"	"2017"	"2017"	"51 years"	"51"	61	19100	319.4	244.3	410.2	40.9	0.0%
	"Idaho"	"16"	"2017"	"2017"	"52 years"	"52"	79	19696	401.1	317.6	499.9	45.1	0.0%
	"Idaho"	"16"	"2017"	"2017"	"53 years"	"53"	94	20419	460.4	372.0	563.4	47.5	0.0%
	"Idaho"	"16"	"2017"	"2017"	"54 years"	"54"	111	20942	530.0	431.4	628.6	50.3	0.0%
	"Idaho"	"16"	"2017"	"2017"	"55 years"	"55"	123	21433	573.9	472.5	675.3	51.7	0.0%
	"Idaho"	"16"	"2017"	"2017"	"56 years"	"56"	146	21921	666.0	558.0	774.1	55.1	0.1%
	"Idaho"	"16"	"2017"	"2017"	"57 years"	"57"	132	21910	602.5	499.7	705.2	52.4	0.1%
	"Idaho"	"16"	"2017"	"2017"	"58 years"	"58"	140	21193	660.6	551.2	770.0	55.8	0.1%
	"Idaho"	"16"	"2017"	"2017"	"59 years"	"59"	151	21449	704.0	591.7	816.3	57.3	0.1%
	"Idaho"	"16"	"2017"	"2017"	"60 years"	"60"	171	21720	787.3	669.3	905.3	60.2	0.1%
	"Idaho"	"16"	"2017"	"2017"	"61 years"	"61"	170	20885	814.0	691.6	936.3	62.4	0.1%
	"Idaho"	"16"	"2017"	"2017"	"62 years"	"62"	214	20748	1031.4	893.2	1169.6	70.5	0.1%
	"Idaho"	"16"	"2017"	"2017"	"63 years"	"63"	194	20280	956.6	822.0	1091.2	68.7	0.1%
	"Idaho"	"16"	"2017"	"2017"	"64 years"	"64"	231	20208	1143.1	995.7	1290.5	75.2	0.1%
	"Idaho"	"16"	"2017"	"2017"	"65 years"	"65"	242	19457	1243.8	1087.1	1400.5	80.0	0.1%
	"Idaho"	"16"	"2017"	"2017"	"66 years"	"66"	227	18685	1214.9	1056.8	1372.9	80.6	0.1%
	"Idaho"	"16"	"2017"	"2017"	"67 years"	"67"	250	18090	1382.0	1210.7	1553.3	87.4	0.1%
	"Idaho"	"16"	"2017"	"2017"	"68 years"	"68"	235	17641	1332.1	1161.8	1502.4	86.9	0.1%
	"Idaho"	"16"	"2017"	"2017"	"69 years"	"69"	273	17440	1565.4	1379.7	1751.1	94.7	0.1%
	"Idaho"	"16"	"2017"	"2017"	"70 years"	"70"	323	18040	1790.5	1595.2	1985.7	99.6	0.1%
	"Idaho"	"16"	"2017"	"2017"	"71 years"	"71"	235	13059	1799.5	1569.4	2029.6	117.4	0.1%
	"Idaho"	"16"	"2017"	"2017"	"72 years"	"72"	256	12922	1981.1	1738.4	2223.8	123.8	0.1%
	"Idaho"	"16"	"2017"	"2017"	"73 years"	"73"	309	12738	2425.8	2155.3	2696.3	138.0	0.1%
	"Idaho"	"16"	"2017"	"2017"	"74 years"	"74"	333	12780	2605.6	2325.8	2885.5	142.8	0.1%
	"Idaho"	"16"	"2017"	"2017"	"75 years"	"75"	335	10893	3075.4	2746.0	3404.7	168.0	0.1%
	"Idaho"	"16"	"2017"	"2017"	"76 years"	"76"	318	9868	3222.5	2868.3	3576.7	180.7	0.1%
	"Idaho"	"16"	"2017"	"2017"	"77 years"	"77"	350	9151	3824.7	3424.0	4225.4	204.4	0.1%
	"Idaho"	"16"	"2017"	"2017"	"78 years"	"78"	330	8583	3844.8	3430.0	4259.6	211.6	0.1%
	"Idaho"	"16"	"2017"	"2017"	"79 years"	"79"	373	7620	4895.0	4398.2	5391.8	253.5	0.1%
	"Idaho"	"16"	"2017"	"2017"	"80 years"	"80"	340	6977	4873.2	4355.2	5391.2	264.3	0.1%
	"Idaho"	"16"	"2017"	"2017"	"81 years"	"81"	383	6374	6008.8	5407.0	6610.6	307.0	0.1%
	"Idaho"	"16"	"2017"	"2017"	"82 years"	"82"	398	5976	6660.0	6005.7	7314.3	333.8	0.2%
	"Idaho"	"16"	"2017"	"2017"	"83 years"	"83"	363	5090	7131.6	6398.0	7865.3	374.3	0.1%
	"Idaho"	"16"	"2017"	"2017"	"84 years"	"84"	371	4910	7556.0	6787.1	8324.9	392.3	0.1%
	"Idaho"	"16"	"2017"	"2017"	"85 years"	"85"	395	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2%
	"Idaho"	"16"	"2017"	"2017"	"86 years"	"86"	398	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2%
	"Idaho"	"16"	"2017"	"2017"	"87 years"	"87"	419	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2%
	"Idaho"	"16"	"2017"	"2017"	"88 years"	"88"	399	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2%
	"Idaho"	"16"	"2017"	"2017"	"89 years"	"89"	408	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2%
	"Idaho"	"16"	"2017"	"2017"	"90 years"	"90"	368	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2017"	"2017"	"91 years"	"91"	346	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2017"	"2017"	"92 years"	"92"	333	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2017"	"2017"	"93 years"	"93"	291	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2017"	"2017"	"94 years"	"94"	270	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2017"	"2017"	"95 years"	"95"	223	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2017"	"2017"	"96 years"	"96"	163	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2017"	"2017"	"97 years"	"97"	131	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2017"	"2017"	"98 years"	"98"	100	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2017"	"2017"	"99 years"	"99"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2017"	"2017"	"100+ years"	"100"	121	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
